met	homogeneity	completeness	vmeasure	model	technique	homogeneity_rank	completeness_rank	vmeasure_rank
ward.D	0.019751685166732237	0.024734328659159067	0.02196396712001444	huldigen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	385	307	346
complete	0.019751685166732237	0.024734328659159067	0.02196396712001444	huldigen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	313	267	274
ward.D2	0.019751685166732237	0.024734328659159067	0.02196396712001444	huldigen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	396	318	360
ward.D	0.019751685166732237	0.024734328659159067	0.02196396712001444	huldigen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	386	308	347
mcquitty	0.019751685166732237	0.024734328659159067	0.02196396712001444	huldigen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	245	239	230
ward.D2	0.019751685166732237	0.024734328659159067	0.02196396712001444	huldigen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	397	319	361
Mean of methods	0.021534076398642975	0.023246652191072952	0.021926454227910615	huldigen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	218	514	230
ward.D2	0.021383437050400682	0.022476926843023368	0.021916550961690158	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds	373	356	362
ward.D	0.021383437050400682	0.022476926843023368	0.021916550961690158	huldigen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	361	347	348
ward.D	0.021383437050400682	0.022476926843023368	0.021916550961690158	huldigen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	362	348	349
complete	0.021383437050400682	0.022476926843023368	0.021916550961690158	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	288	288	275
ward.D	0.021383437050400682	0.022476926843023368	0.021916550961690158	huldigen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	363	349	350
complete	0.021383437050400682	0.022476926843023368	0.021916550961690158	huldigen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20	289	289	276
ward.D2	0.021383437050400682	0.022476926843023368	0.021916550961690158	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	374	357	363
ward.D2	0.021383437050400682	0.022476926843023368	0.021916550961690158	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	375	358	364
complete	0.022344163214052297	0.02135121950791029	0.021836409422911995	huldigen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds	268	298	277
ward.D	0.022344163214052297	0.02135121950791029	0.021836409422911995	huldigen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds	339	372	351
ward.D2	0.022344163214052297	0.02135121950791029	0.021836409422911995	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	351	379	365
mcquitty	0.022344163214052297	0.02135121950791029	0.021836409422911995	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	210	265	231
ward.D	0.022344163214052297	0.02135121950791029	0.021836409422911995	huldigen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	340	373	352
mcquitty	0.023249169893734413	0.020561388109538115	0.02182283117115077	huldigen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds	205	272	232
average	0.023249169893734413	0.020561388109538115	0.02182283117115077	huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30	318	473	348
ward.D2	0.021493883557797456	0.022087079486646687	0.02178644442224284	huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds	367	359	366
ward.D	0.021493883557797456	0.022087079486646687	0.02178644442224284	huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds	357	350	353
ward.D	0.021493883557797456	0.022087079486646687	0.02178644442224284	huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds	358	351	354
ward.D2	0.021493883557797456	0.022087079486646687	0.02178644442224284	huldigen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	368	360	367
average	0.021493883557797456	0.022087079486646687	0.02178644442224284	huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	333	456	349
ward.D2	0.021493883557797456	0.022087079486646687	0.02178644442224284	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	369	361	368
ward.D	0.021493883557797456	0.022087079486646687	0.02178644442224284	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	359	352	355
ward.D2	0.021493883557797456	0.022087079486646687	0.02178644442224284	huldigen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	370	362	369
Mean of methods	0.018267705772302027	0.053515966943482735	0.021782178074270533	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	312	90	231
ward.D2	0.02308688666144752	0.020592964521523986	0.021768729748647974	huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds	346	395	370
complete	0.02308688666144752	0.020592964521523986	0.021768729748647974	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	261	304	278
Mean of methods	0.02225846656449209	0.02348301229556256	0.02175214690240695	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	212	509	232
Mean of methods	0.021785789626227896	0.023928149325356474	0.021746328778692866	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	216	486	233
average	0.022073997774006697	0.021427642206246794	0.021746018153688353	huldigen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	321	464	350
ward.D	0.022073997774006697	0.021427642206246794	0.021746018153688353	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	344	364	356
ward.D	0.022073997774006697	0.021427642206246794	0.021746018153688353	huldigen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10	345	365	357
ward.D	0.022073997774006697	0.021427642206246794	0.021746018153688353	huldigen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.10	346	366	358
ward.D2	0.022073997774006697	0.021427642206246794	0.021746018153688353	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.20	353	374	371
ward.D	0.022073997774006697	0.021427642206246794	0.021746018153688353	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	347	367	359
complete	0.022073997774006697	0.021427642206246794	0.021746018153688353	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	276	297	279
average	0.022073997774006697	0.021427642206246794	0.021746018153688353	huldigen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	322	465	351
Mean of methods	0.020235615743958345	0.05143863689200645	0.021745792201332045	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	251	102	234
Mean of methods	0.021316438595820515	0.0299554113942547	0.02173406342979562	huldigen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	222	345	235
ward.D2	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds	359	367	372
ward.D	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds	352	355	360
average	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds	326	457	352
ward.D	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	353	356	361
average	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	327	458	353
ward.D2	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	360	368	373
ward.D2	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	361	369	374
ward.D	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	354	357	362
average	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	328	459	354
ward.D2	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	362	370	375
ward.D	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	355	358	363
ward.D2	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	363	371	376
average	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	329	460	355
mcquitty	0.021647321301024935	0.0217885800060172	0.021717720958486134	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	214	260	233
ward.D	0.021841295483515676	0.021571388120855323	0.02170550276185938	huldigen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	349	361	364
average	0.021841295483515676	0.021571388120855323	0.02170550276185938	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	323	462	356
average	0.021841295483515676	0.021571388120855323	0.02170550276185938	huldigen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	324	463	357
complete	0.021841295483515676	0.021571388120855323	0.02170550276185938	huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	278	295	280
ward.D2	0.021841295483515676	0.021571388120855323	0.02170550276185938	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	357	372	377
ward.D	0.021841295483515676	0.021571388120855323	0.02170550276185938	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	350	362	365
Mean of methods	0.02024837597528331	0.031072853524215897	0.021673191566670604	huldigen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	250	330	236
ward.D	0.023183451922208186	0.020313150252977915	0.021653596774377913	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	332	387	366
Mean of methods	0.020547818033651185	0.024887838802630763	0.02158740082685998	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	240	455	237
Mean of methods	0.02018627216354174	0.030591269777704762	0.021546526225275548	huldigen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	252	336	238
Mean of methods	0.02018627216354174	0.030591269777704762	0.021546526225275548	huldigen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	253	337	239
Mean of methods	0.020967614928792636	0.029956204304510965	0.02152799494385478	huldigen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	231	344	240
Mean of methods	0.01983626262902746	0.025640340063035904	0.021525235954313944	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	262	439	241
Mean of methods	0.020025171962144733	0.030864669298367477	0.02148572298722265	huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	256	332	242
ward.D2	0.02296113801668991	0.020095125078841872	0.021432744377940127	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.50	347	402	378
average	0.012570992732751867	0.07241571155256032	0.021423054142873033	huldigen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds	480	66	358
ward.D2	0.012570992732751867	0.07241571155256032	0.021423054142873033	huldigen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds	547	9	379
average	0.012570992732751867	0.07241571155256032	0.021423054142873033	huldigen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds	481	67	359
complete	0.012570992732751867	0.07241571155256032	0.021423054142873033	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	mds	448	16	281
complete	0.012570992732751867	0.07241571155256032	0.021423054142873033	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	mds	449	17	282
ward.D	0.012570992732751867	0.07241571155256032	0.021423054142873033	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	mds	549	12	367
average	0.012570992732751867	0.07241571155256032	0.021423054142873033	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	mds	482	68	360
single	0.012570992732751867	0.07241571155256032	0.021423054142873033	huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	98	153	88
ward.D	0.0195755173590816	0.023601428472777578	0.02140078061876598	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	394	326	368
ward.D	0.0195755173590816	0.023601428472777578	0.02140078061876598	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	395	327	369
ward.D	0.0195755173590816	0.023601428472777578	0.02140078061876598	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	396	328	370
ward.D2	0.0195755173590816	0.023601428472777578	0.02140078061876598	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	402	339	380
ward.D	0.022596673021588635	0.020310983444876862	0.02139294892553656	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	337	388	371
ward.D2	0.022596673021588635	0.020310983444876862	0.02139294892553656	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	350	399	381
Mean of methods	0.021188009479180463	0.029283317242017985	0.02131210949357702	huldigen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	225	355	243
Mean of methods	0.021089468259402697	0.02370724539786791	0.021290021030397586	huldigen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	229	498	244
Mean of methods	0.020809944715840453	0.03741804424795425	0.02128445773066003	huldigen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds	233	234	245
complete	0.02285947164863352	0.019906662027761923	0.021281127711281458	huldigen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	263	315	283
Mean of methods	0.018706580189747263	0.05855548304875845	0.021262255273527184	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds	296	48	246
single	0.014872697380402733	0.03721842820797485	0.02125269567355859	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	88	610	89
single	0.014872697380402733	0.03721842820797485	0.02125269567355859	huldigen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	89	611	90
Mean of methods	0.01995605487888571	0.02482333457648617	0.021250203939659845	huldigen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	258	458	247
Mean of methods	0.021090856424570165	0.02920162740881562	0.02119291039125458	huldigen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	227	357	248
Mean of methods	0.021090856424570165	0.02920162740881562	0.02119291039125458	huldigen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	228	358	249
Mean of methods	0.02132935296133166	0.021298679151513747	0.02114871842904348	huldigen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds	221	564	250
Mean of methods	0.01938419130779484	0.03106882028245131	0.02114835498832958	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	276	331	251
Mean of methods	0.018714059604533786	0.04140563553766511	0.021141552482946406	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds	294	190	252
ward.D	0.022584911382607768	0.019870872267203795	0.021141142650980504	huldigen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	338	397	372
complete	0.022584911382607768	0.019870872267203795	0.021141142650980504	huldigen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	265	318	284
complete	0.022584911382607768	0.019870872267203795	0.021141142650980504	huldigen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	266	319	285
complete	0.022584911382607768	0.019870872267203795	0.021141142650980504	huldigen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	267	320	286
Mean of methods	0.020406061329772417	0.029593644220941684	0.02110861133965976	huldigen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	244	351	253
Mean of methods	0.021103799943484963	0.021248142665716323	0.021102874265274966	huldigen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	226	567	254
Mean of methods	0.0205598424177763	0.029415877844770122	0.02106361302143725	huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	238	353	255
complete	0.02214240044226438	0.020078632997691956	0.021060078162246816	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	271	310	287
complete	0.02214240044226438	0.020078632997691956	0.021060078162246816	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	272	311	288
average	0.02214240044226438	0.020078632997691956	0.021060078162246816	huldigen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30	319	478	361
ward.D2	0.02214240044226438	0.020078632997691956	0.021060078162246816	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	352	403	382
complete	0.02214240044226438	0.020078632997691956	0.021060078162246816	huldigen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	273	312	289
mcquitty	0.02214240044226438	0.020078632997691956	0.021060078162246816	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	212	275	234
ward.D	0.02214240044226438	0.020078632997691956	0.021060078162246816	huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	342	394	373
Mean of methods	0.020358402837019625	0.021734788310926925	0.02097853163843845	huldigen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	247	550	256
Mean of methods	0.019337142483065752	0.03054026079240943	0.0209574078898243	huldigen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	278	338	257
ward.D	0.0194698951910997	0.022678315969528386	0.02095198931952871	huldigen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	400	345	374
complete	0.0194698951910997	0.022678315969528386	0.02095198931952871	huldigen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	320	287	290
ward.D	0.0194698951910997	0.022678315969528386	0.02095198931952871	huldigen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	401	346	375
Mean of methods	0.019554784550075838	0.022520851800840458	0.020928878403220358	huldigen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	272	526	258
Mean of methods	0.017849574919698324	0.05214170454011209	0.020912504167323726	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	322	99	259
Mean of methods	0.020522061168856208	0.022146683629975402	0.02090373384085329	huldigen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	242	536	260
ward.D	0.02232559899438773	0.019642721567104435	0.02089840713178126	huldigen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	341	404	376
complete	0.018184717442310108	0.02447702855010343	0.02086683691240115	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds	335	269	291
complete	0.018184717442310108	0.02447702855010343	0.02086683691240115	huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds	336	270	292
complete	0.020508385635527634	0.021229368001706602	0.020862649655832326	huldigen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	303	301	293
Mean of methods	0.01943318953137102	0.02476627091417015	0.02084658464384997	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	274	461	261
complete	0.017106344961632665	0.026653389249147952	0.020838429625574403	huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds	364	239	294
Mean of methods	0.020326141864743012	0.02161359355668594	0.020837185863247253	huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	249	554	262
Mean of methods	0.021285549523487407	0.022629214934691007	0.020830443048638167	huldigen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	224	522	263
Mean of methods	0.018235197498215443	0.028200152692898963	0.0207806996048728	huldigen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	315	378	264
complete	0.021722982064901638	0.019895757695909046	0.020769258756019687	huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	279	316	295
complete	0.021722982064901638	0.019895757695909046	0.020769258756019687	huldigen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	280	317	296
average	0.021722982064901638	0.019895757695909046	0.020769258756019687	huldigen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	325	480	362
ward.D2	0.021722982064901638	0.019895757695909046	0.020769258756019687	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	358	407	383
ward.D	0.021722982064901638	0.019895757695909046	0.020769258756019687	huldigen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	351	396	377
complete	0.022264040064446943	0.019430588624118814	0.020751037589731767	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	270	335	297
Mean of methods	0.020397663800709287	0.023311052092510078	0.020750531551049493	huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	245	511	265
Mean of methods	0.020113479107109665	0.02810131684624499	0.020733973673098444	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	255	381	266
Mean of methods	0.018918201090806632	0.03052325710278601	0.02071797421492905	huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	287	339	267
Mean of methods	0.01987394768121795	0.029335112069666377	0.020696357441228865	huldigen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	260	354	268
ward.D2	0.022025416480468248	0.019479109946681266	0.020674155142935923	huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	354	417	384
ward.D	0.022025416480468248	0.019479109946681266	0.020674155142935923	huldigen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	348	405	378
ward.D2	0.022025416480468248	0.019479109946681266	0.020674155142935923	huldigen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	355	418	385
Mean of methods	0.020558515856602975	0.021925114935990114	0.020662719377702067	huldigen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	239	541	269
Mean of methods	0.019978212945813537	0.028953119527560765	0.0206403489872036	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.20	257	362	270
complete	0.02213254883651141	0.01931583173586763	0.020628482141317555	huldigen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds	274	337	298
complete	0.02213254883651141	0.01931583173586763	0.020628482141317555	huldigen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	275	338	299
Mean of methods	0.019564790223821994	0.0238051617211023	0.02062629063770054	huldigen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	271	494	271
Mean of methods	0.015422909353135509	0.09098354938885064	0.020611240090857613	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	mds	401	4	272
ward.D	0.019425334613024377	0.02192609911858375	0.02060009889385107	huldigen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds	403	353	379
ward.D2	0.019425334613024377	0.02192609911858375	0.02060009889385107	huldigen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	411	363	386
ward.D2	0.019425334613024377	0.02192609911858375	0.02060009889385107	huldigen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	412	364	387
ward.D	0.019425334613024377	0.02192609911858375	0.02060009889385107	huldigen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	404	354	380
complete	0.019425334613024377	0.02192609911858375	0.02060009889385107	huldigen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	322	292	300
ward.D2	0.019425334613024377	0.02192609911858375	0.02060009889385107	huldigen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	413	365	388
average	0.022113980745206006	0.019248013341963657	0.020581705781911888	huldigen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	320	493	363
ward.D	0.022113980745206006	0.019248013341963657	0.020581705781911888	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	343	406	381
Mean of methods	0.021330211559457118	0.01998712131846136	0.02057098326436873	huldigen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	220	602	273
Mean of methods	0.017210730204570528	0.029035592085695602	0.020559015214070765	huldigen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	344	360	274
Mean of methods	0.015722579696070757	0.06352372562750248	0.02055426573694667	huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds	390	33	275
complete	0.02133762168752028	0.01976282135126934	0.020520051575767737	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	290	321	301
mcquitty	0.02133762168752028	0.01976282135126934	0.020520051575767737	huldigen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	217	279	235
average	0.02133762168752028	0.01976282135126934	0.020520051575767737	huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	339	482	364
average	0.015263138046364555	0.031168806330283492	0.02049165935849882	huldigen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	428	341	365
Mean of methods	0.019656830579190102	0.023612007139158557	0.02048674973059832	huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	268	501	276
Mean of methods	0.01993088906949689	0.0489717021851744	0.02044825069545273	huldigen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	259	117	277
Mean of methods	0.01966467048401106	0.021844315667898646	0.020438412082469996	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	267	545	278
ward.D2	0.019434575323931228	0.021315581218859084	0.020331665147656136	huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds	404	382	389
