met	homogeneity	completeness	vmeasure	model	technique	homogeneity_rank	completeness_rank	vmeasure_rank
ward.D	0.050033674038185524	0.02959915988675921	0.03719457526713343	harden.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	199	181	183
complete	0.04219110270431295	0.0332485010840323	0.03718977443032611	harden.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds	357	131	194
single	0.03878849411442568	0.03571070222954567	0.03718602162786501	harden.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	114	757	300
mcquitty	0.0487191278178453	0.030053092650750676	0.03717453826903824	harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	159	202	176
Mean of methods	0.04679811860664036	0.031896302983929835	0.03717108578218843	harden.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	43	349	60
single	0.02634093159503524	0.06311478709479951	0.03716927914387757	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	376	379	301
complete	0.05077826136342312	0.029309046418319575	0.037165999471427034	harden.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	156	231	195
ward.D	0.05050823459712139	0.02939452728928488	0.03716181131033648	harden.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	mds	188	189	184
median	0.04582719276489481	0.031250817053934135	0.03716072121107759	harden.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	31	51	34
mcquitty	0.05062750160350679	0.029345924947724217	0.03715511330243055	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.20	126	222	177
average	0.05161512226034448	0.02900092824037329	0.03713618931944617	harden.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	136	361	238
ward.D	0.04807459209513739	0.030248686365957664	0.03713310492178872	harden.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	230	169	185
Mean of methods	0.049382386413525534	0.03073147007124541	0.0371216562530164	harden.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	22	406	61
complete	0.05007923155708843	0.029489153081780285	0.037120123333093204	harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	173	221	196
ward.D2	0.04940707212948676	0.02971879334852731	0.03711349146582132	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	215	205	200
complete	0.05052280354122562	0.029307779397387736	0.03709633892721065	harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10	164	232	197
average	0.030168880896677398	0.048135856595194766	0.03709111277285641	harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds	654	108	239
average	0.05093307589073777	0.029162387387069007	0.037088994286452716	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	141	355	240
Mean of methods	0.04869856184077086	0.03037297084868143	0.03708747468154338	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	27	424	62
Mean of methods	0.04869856184077086	0.03037297084868143	0.03708747468154338	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	28	425	63
ward.D	0.050995509268711214	0.029137879007378804	0.03708568952237181	harden.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	177	198	186
mcquitty	0.05197920456392159	0.02881968544939146	0.037080319425055644	harden.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	107	240	178
single	0.03917570241719979	0.03519714940137607	0.03708001016945363	harden.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	108	765	302
Mean of methods	0.044520300638635525	0.0423266804665254	0.03707942386523809	harden.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30	76	162	64
mcquitty	0.04893364935898113	0.029822202535011413	0.03705906715160761	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	156	208	179
ward.D	0.051525310050894654	0.02893432631115715	0.03705833637098761	harden.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	167	206	187
ward.D2	0.049220302695673554	0.029712701444109795	0.037055935598127226	harden.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.50	218	206	201
single	0.03897221834453341	0.03531055836053527	0.03705114028674348	harden.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	111	762	303
average	0.047331346923576705	0.030433667461531384	0.037046645825718705	harden.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	195	317	241
ward.D	0.050803594380385425	0.029152421381950337	0.037046563087810715	harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	185	197	188
ward.D	0.05170993748223805	0.028860405288011644	0.03704513849247733	harden.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	165	208	189
average	0.04708250192067149	0.030523892780429673	0.03703667065055811	harden.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10	200	312	242
average	0.049814266940472154	0.02946831247876695	0.0370306414058553	harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	158	340	243
ward.D2	0.05068139747890026	0.029164390952796715	0.03702367073181693	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	193	224	202
single	0.02088692102327858	0.16277877368097554	0.03702321650883586	harden.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	574	78	304
single	0.02088692102327858	0.16277877368097554	0.03702321650883586	harden.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	575	79	305
ward.D2	0.049226436558021856	0.029666902359972658	0.03702203270707626	harden.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	216	208	203
single	0.022441995613758304	0.10566850100418422	0.037021354200514264	harden.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	528	170	306
mcquitty	0.03858442765708017	0.03556956862746004	0.03701571098699931	harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds	423	99	180
ward.D	0.05071251472470208	0.02913339839682261	0.03700697599715211	harden.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	187	199	190
ward.D	0.05085907081624049	0.029081307414404168	0.037003784719423734	harden.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	182	200	191
ward.D2	0.05086242843275201	0.029061469149604148	0.036988608901342715	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.50	190	228	204
Mean of methods	0.04814335465714173	0.030675091736985426	0.03698726883233208	harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	29	412	65
average	0.04085521865454735	0.0337881530430481	0.03698713895453649	harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	347	248	244
ward.D	0.05049632306124892	0.029174598243313792	0.036982374847776445	harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds	190	195	192
ward.D2	0.05129251811234498	0.02891042460446512	0.03697840571501389	harden.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	175	232	205
single	0.022316703027116948	0.1077312775526002	0.03697415241906893	harden.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	532	165	307
mcquitty	0.04944442546958573	0.029497807338420192	0.03695112450158117	harden.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	146	218	181
ward.D	0.051072398012239166	0.02894576855427206	0.03694985465944534	harden.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	174	205	193
ward.D	0.04752262678577422	0.03022296463599933	0.03694806721488271	harden.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds	245	170	194
mcquitty	0.051959003193767415	0.02865947760176039	0.03694234556511714	harden.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	108	245	182
complete	0.05012957691057376	0.029246120456495255	0.036940668073249076	harden.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	172	236	198
mcquitty	0.04933906496063765	0.029518078402491536	0.03693753858435313	harden.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	149	217	183
ward.D2	0.05088872829436642	0.02898231041242825	0.036931356942415214	harden.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	188	229	206
Mean of methods	0.04259967048762765	0.04593918293944666	0.03691463361287153	harden.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	134	120	66
ward.D2	0.051150911179889604	0.02887471970023296	0.03691237935864087	harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	180	237	207
complete	0.05170828260508379	0.028699837004273393	0.03691217478400311	harden.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	140	257	199
complete	0.0494368202673341	0.02944879275044131	0.03691052445686106	harden.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	185	225	200
single	0.02156114515081074	0.12799723229027257	0.036905547539786365	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	554	130	308
ward.D	0.051033125484954714	0.028897926605188598	0.036900590599869255	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	176	207	195
ward.D2	0.05154067756902316	0.028733493360940214	0.036897141374152904	harden.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	170	242	208
ward.D2	0.05175266664276276	0.028656896711744807	0.03688792130360141	harden.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50	163	248	209
complete	0.051220644155195984	0.028821237332109458	0.03688674763934826	harden.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	150	251	201
mcquitty	0.05056158754822066	0.02903360839194202	0.03688627976124385	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	127	235	184
ward.D	0.05005231808036243	0.02919951710983103	0.036882515456376275	harden.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	198	194	196
single	0.027649302425043994	0.05533106258864983	0.0368729465762208	harden.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	341	475	309
complete	0.049873501711065166	0.029241751909618207	0.0368674433097593	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	177	237	202
average	0.024253536012499063	0.076799415931059975	0.036864977503343097	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds	834	40	245
complete	0.048784224552845555	0.029608357688295367	0.03685095525144549	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	203	219	203
single	0.02679794073198155	0.058920052128973756	0.03684024817143637	harden.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	363	426	310
single	0.02156114515081074	0.12640907342563354	0.036838823470433935	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	555	135	311
average	0.0437089365905579	0.0318303470358211	0.03683568478423623	harden.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	280	273	246
average	0.04846342966326654	0.029693298095342092	0.03682444506015066	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50	181	334	247
average	0.026320348844083265	0.06122312915647005	0.0368140300917556	harden.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds	771	62	248
complete	0.049930551436652454	0.02915157095426856	0.0368112025571644	harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10	175	243	204
ward.D2	0.05144106433405488	0.028653245004824916	0.03680544677490941	harden.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.50	172	249	210
ward.D	0.04930716644131867	0.029343211542486248	0.036791447226003485	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds	209	190	197
ward.D	0.0502310978362569	0.02902449400084696	0.03679064565692531	harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	194	204	198
ward.D	0.05001373305270734	0.029073411214659638	0.036771332203015324	harden.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	200	202	199
Mean of methods	0.04754998782309714	0.0312528728073916	0.03675990545191547	harden.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	37	379	67
mcquitty	0.047889920819974646	0.02982249294030352	0.03675595072805203	harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	174	207	185
single	0.02440356879839782	0.07431376627231291	0.036741694994003385	harden.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	439	313	312
ward.D2	0.04444225272267175	0.03131096293826618	0.03673849923733799	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds	335	155	211
average	0.033921791625905334	0.04006463206476857	0.03673820229915929	harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds	545	162	249
average	0.047995084485748955	0.029744068501835613	0.03672715808785558	harden.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	188	331	250
mcquitty	0.05037813530670557	0.028895789184767914	0.036726224586013795	harden.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	129	237	186
mcquitty	0.03470453728732464	0.038950282573511685	0.03670503943878408	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds	534	77	187
mcquitty	0.04783248835654225	0.029772711853078202	0.03670122335122871	harden.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	175	210	188
average	0.02245485881985076	0.10037371208085635	0.036699564563394314	harden.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds	888	24	251
median	0.046929549310467215	0.03012915844782814	0.03669793766838815	harden.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	24	56	35
Mean of methods	0.04446487836341412	0.047767469303986815	0.036690415045264185	harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	80	101	68
complete	0.0495015838005767	0.029139298752958797	0.036684263763893415	harden.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	184	244	205
complete	0.03688298363110021	0.03648694550673532	0.03668389569643967	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds	523	77	206
ward.D2	0.051014331409475956	0.028634327407419696	0.03668011714817932	harden.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	185	250	212
ward.D2	0.049417996959478024	0.029162454274846802	0.03667960807167738	harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	214	225	213
mcquitty	0.05023048958939223	0.028872166543027385	0.036667872657397564	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	132	238	189
average	0.027082355645605544	0.05674192650712763	0.03666491365551735	harden.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds	754	76	252
ward.D	0.0504345216656149	0.028800228305333964	0.03666385617352448	harden.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	191	209	200
mcquitty	0.04941093840916057	0.029142838883771068	0.03666214577522735	harden.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	147	232	190
ward.D2	0.050998033142495805	0.028617133769825435	0.0366617968167805	harden.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	186	252	214
ward.D2	0.050273970895754534	0.02884890602208238	0.036660675602951207	harden.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	196	239	215
ward.D2	0.05081499985297782	0.028670552948296017	0.03665808672161884	harden.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	192	245	216
average	0.049686878303051456	0.029035152187298414	0.036652156054783766	harden.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	162	359	253
complete	0.04915329584879435	0.029218523185056654	0.036650590278110476	harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	197	240	207
complete	0.0381687393697382	0.0352459238689451	0.03664914943832488	harden.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds	484	92	208
complete	0.048469068894033636	0.029461812716954153	0.0366475163837959	harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	208	223	209
Mean of methods	0.04618949695231247	0.03244037204005435	0.03663951542482779	harden.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	55	335	69
complete	0.048359186885400765	0.029485094937034943	0.0366340386991123	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	210	222	210
mcquitty	0.05091780049366103	0.028608526035868987	0.036633987377027485	harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	121	246	191
ward.D	0.04791434829220118	0.029651226224623167	0.03663272500635661	harden.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds	234	179	201
mcquitty	0.05091328565045392	0.028603416035533485	0.03662862921419493	harden.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	122	247	192
average	0.04972925590530091	0.02898608735558206	0.036624538395819174	harden.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	160	362	254
centroid	0.046324983767767135	0.03028212910587848	0.0366237307910829	harden.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	6	20	13
ward.D	0.05089662878181147	0.028594556361568504	0.03661705427313133	harden.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	180	217	202
complete	0.05073107967054057	0.02864106788227526	0.036612145226843376	harden.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	159	259	211
Mean of methods	0.04248412942861805	0.03895965458705265	0.03661111569368342	harden.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	141	202	70
Mean of methods	0.048029534346381735	0.02973408711301303	0.03660985708810581	harden.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	33	458	71
mcquitty	0.04792088932308391	0.02961577581619166	0.03660756656365645	harden.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	173	213	193
average	0.050345031446340935	0.028756628932898945	0.03660487987171293	harden.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	149	366	255
Mean of methods	0.04531650735070942	0.0325305902266742	0.036598206458626804	harden.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	64	332	72
median	0.03345138601116558	0.04039200630422791	0.03659551795446144	harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	96	19	36
mcquitty	0.05001077240338597	0.028838424155868125	0.03658203075912413	harden.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	136	239	194
mcquitty	0.04856131890062416	0.02932158345084598	0.036565015469044546	harden.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	161	224	195
Mean of methods	0.04653727735478837	0.030673281569871196	0.03655990641664297	harden.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	48	413	73
average	0.05069231020530802	0.028578683505031403	0.036551061660462396	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	144	371	256
average	0.05069231020530802	0.028578683505031403	0.036551061660462396	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	145	372	257
average	0.04742216627765355	0.029726381593521062	0.03654480737900304	harden.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	193	333	258
ward.D	0.05088621777548742	0.028503172983167277	0.0365393575603355	harden.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.50	181	219	203
ward.D	0.05017280141748198	0.02872232911837612	0.036531524957649185	harden.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	195	211	204
average	0.04805127273084412	0.029464030369480834	0.03652915237140735	harden.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	187	342	259
ward.D	0.05123613538427948	0.028371082353077955	0.036519920121732864	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	171	222	205
ward.D	0.04905182282828955	0.029077108915284228	0.0365110635213239	harden.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	214	201	206
ward.D2	0.04763963439994807	0.029582861110675485	0.03650015914399299	harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds	250	213	217
Mean of methods	0.03482318592994805	0.06881794490642364	0.036499541076161025	harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds	531	25	74
single	0.035300300749418576	0.03777500742142264	0.0364957509223293	harden.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	168	721	313
ward.D	0.04805621598036376	0.02941484917252944	0.03649275615547951	harden.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	232	187	207
average	0.04888564754574468	0.029097201842666943	0.03648072787808097	harden.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.30	171	356	260
Mean of methods	0.037677767437672836	0.06073942504258722	0.03647850115573493	harden.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	341	46	75
single	0.02867704094879431	0.05011091730602065	0.03647848882994955	harden.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	313	529	314
ward.D2	0.04081208590150419	0.03294668469192967	0.036460014585343634	harden.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds	447	113	218
ward.D2	0.04839233953462256	0.029248131857572145	0.03645999315113206	harden.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	233	223	219
complete	0.05022438404549899	0.028616644670476747	0.03645952812719635	harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	168	261	212
mcquitty	0.04152079146736791	0.0324840852334659	0.03645070403777178	harden.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds	341	141	196
mcquitty	0.04851832001842869	0.02918377249426224	0.03644554650803949	harden.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	163	229	197
average	0.03152607806283644	0.04317148331115968	0.03644101702709306	harden.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds	620	140	261
average	0.04978715875919012	0.02873722067974223	0.036440773642608254	harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	159	367	262
ward.D	0.050718676278742776	0.02841313759501475	0.03642218362500681	harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	186	220	208
ward.D	0.0475082334265226	0.02952765653220189	0.036419564953988334	harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	246	183	209
Mean of methods	0.04807449398197104	0.02948941498894408	0.0364161116113086	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	31	470	76
Mean of methods	0.04807449398197104	0.02948941498894408	0.0364161116113086	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	32	471	77
complete	0.04965522352215519	0.028740352919898755	0.036407887105672214	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	181	254	213
mcquitty	0.04961050824270982	0.028748483928958013	0.036402379851910895	harden.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	143	244	198
ward.D	0.04991114689969946	0.028646683661579974	0.036400924674390656	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	201	213	210
ward.D	0.04991114689969946	0.028646683661579974	0.036400924674390656	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	202	214	211
ward.D2	0.050931721613412397	0.02831634772911087	0.03639710977473101	harden.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10	187	260	220
average	0.026277981791656118	0.059094388287595855	0.03637901250648064	harden.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds	774	68	263
Mean of methods	0.046189635468474904	0.030902678043867354	0.03637874340180352	harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	54	400	78
Mean of methods	0.046583762580078965	0.03665430014255963	0.03637360244930139	harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	46	232	79
ward.D	0.04988775489261809	0.0286189839127369	0.036372338895753795	harden.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds	203	215	212
ward.D2	0.04967742547718821	0.0286715833023595	0.03635860784974644	harden.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds	209	244	221
ward.D	0.04852229814964461	0.029068203307419573	0.036356409639589554	harden.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	mds	221	203	213
complete	0.04943453266220425	0.028741067025297766	0.03634896879047104	harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.50	186	253	214
average	0.05069701880678265	0.02831965748667727	0.03633972663875646	harden.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	143	383	264
complete	0.039417020416575084	0.033706280641242856	0.03633865356139122	harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds	444	119	215
complete	0.05022479382072334	0.028452591618730684	0.03632620834396416	harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	167	264	216
complete	0.04930362435902389	0.02875316838622513	0.036323178634123175	harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	190	252	217
Mean of methods	0.04429265463057701	0.03382934150112996	0.03632187805752768	harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	85	295	80
single	0.025583914234777894	0.0625578106019895	0.03631591426468564	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	405	384	315
single	0.029561439267838205	0.04701408558385395	0.036298909825606886	harden.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	284	572	316
Mean of methods	0.041191203189614875	0.03836702205205074	0.036272346434066516	harden.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50	183	211	81
ward.D2	0.04799027670320389	0.029151765227337957	0.03627078684037005	harden.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30	240	226	222
ward.D2	0.048598012340105703	0.028927441158149058	0.036267214932268844	harden.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	228	230	223
complete	0.040519446403139904	0.03280333380169692	0.036255388082910844	harden.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	408	142	218
complete	0.05021915758332417	0.02836091452035756	0.036249934554037945	harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	169	270	219
Mean of methods	0.047742171586593767	0.03008506403962381	0.03624735962638244	harden.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	35	441	82
mcquitty	0.04737999230614764	0.029333177670306073	0.036233823547131463	harden.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	187	223	199
