met	homogeneity	completeness	vmeasure	model	technique	homogeneity_rank	completeness_rank	vmeasure_rank
mcquitty	0.06756676790459275	0.0752538546998845	0.07120343885510613	stof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	293	239	256
median	0.0668872323466227	0.07611214713657258	0.07120213931449304	stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	40	39	41
mcquitty	0.07247159970903824	0.06991527018057249	0.07117048753166547	stof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	252	275	257
single	0.043752124195424034	0.1903536843542633	0.07115054590502937	stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	34	160	22
Mean of methods	0.070962779707822915	0.07887741187353135	0.071132371888561	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	253	390	272
Mean of methods	0.06822977800561954	0.08532964336389748	0.07110328219364258	stof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	278	318	273
mcquitty	0.0714552359822108	0.0707111305302182	0.07108123591473962	stof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	261	267	258
ward.D	0.07420389196304683	0.0681176527290923	0.07103063636387144	stof.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	355	370	365
complete	0.07068270583556399	0.0713471650266944	0.0710133811594327	stof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	300	291	294
ward.D	0.0726772406035323	0.06942052495715963	0.07101156271145016	stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	369	356	366
average	0.06848500142661074	0.07370398499338346	0.07099871297358065	stof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	383	441	368
Mean of methods	0.07093243819357421	0.09136230927451006	0.07098318970177994	stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	255	247	274
average	0.07266729816663577	0.06934387463928385	0.07096669811084898	stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	351	475	369
mcquitty	0.07234578415019509	0.06963865672399866	0.07096641289488823	stof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	253	277	259
mcquitty	0.07135289485551702	0.07057331466823041	0.07096096370114065	stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	262	268	260
ward.D2	0.0753334330793972	0.06704776880814792	0.07094951493134348	stof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds	333	363	349
ward.D	0.07205877411766967	0.06982244142595996	0.07092298322620866	stof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	376	353	367
complete	0.07322724089435824	0.0687573249987382	0.07092192266482239	stof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	288	311	295
mcquitty	0.07251055797239257	0.06939643931450158	0.07091932931000744	stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	251	281	261
mcquitty	0.07229456413308728	0.06958918228761528	0.07091608064737473	stof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	255	279	262
mcquitty	0.0728815342724971	0.06895777704829888	0.0708653834328643	stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	248	284	263
ward.D	0.07134463953708921	0.07035037041175651	0.07084401659789519	stof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	381	350	368
complete	0.07280079232821937	0.06897557765621327	0.07083658165631296	stof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	289	310	296
mcquitty	0.07485279039533882	0.06719180526388473	0.07081570534042912	stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	233	294	264
ward.D2	0.06999474786433954	0.07165208527764572	0.07081372074073432	stof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	373	329	350
Mean of methods	0.06707265379268913	0.08161573541917577	0.07080441413780975	stof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	293	353	275
mcquitty	0.07408775606649091	0.06778034288738854	0.07079383662674552	stof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	242	288	265
complete	0.07515887576671751	0.0669012901628686	0.07079008704630775	stof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	277	326	297
Mean of methods	0.06904190294245108	0.12469509154148622	0.07075818011817582	stof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds	272	46	276
ward.D	0.07369604506209311	0.06797424631179962	0.07071959929884564	stof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	358	371	369
ward.D2	0.07103317504775121	0.07031348144496616	0.07067149601737377	stof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	363	339	351
median	0.07135798479914936	0.06994311198362865	0.07064346470580665	stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	35	58	42
mcquitty	0.06700510669573471	0.07468934453458616	0.07063886349987882	stof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	298	242	266
Mean of methods	0.0673311636978518	0.08536221940749711	0.07062253057848748	stof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	290	317	277
Mean of methods	0.06666523674546924	0.09995815776608538	0.07061863400638965	stof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds	299	175	278
mcquitty	0.07151534678364475	0.06970572328155705	0.07059894066775933	stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	260	276	267
mcquitty	0.074491003911919	0.06695454980682228	0.07052199946133672	stof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	239	296	268
mcquitty	0.07173865089099546	0.06932457089457687	0.07051095426040764	stof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	257	282	269
complete	0.07446946353829001	0.0669320885624382	0.07049988709022692	stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	281	325	298
complete	0.07418006630559382	0.06710581747750903	0.07046583645418697	stof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	282	323	299
Mean of methods	0.07034165133108432	0.08020276014633558	0.07045490948806256	stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	261	372	279
mcquitty	0.07472775443088031	0.06660022896284147	0.07043029180018298	stof.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	236	301	270
average	0.06149471951178792	0.0823909019321677	0.07042545813537532	stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	mds	429	373	370
complete	0.06947173485122343	0.07139523562539914	0.07042035279421976	stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	312	289	300
single	0.044587489768311186	0.167373235001624	0.07041636993102585	stof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	27	242	23
ward.D2	0.0743670635229431	0.06675331658297078	0.07035480107078998	stof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	337	367	352
complete	0.05840124484058898	0.08845652485234029	0.0703533926254076	stof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	mds	406	182	301
ward.D	0.07336235501656965	0.06755492498044595	0.07033897318537749	stof.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds	362	375	370
ward.D2	0.07164412215673452	0.0690530389755671	0.0703247218329763	stof.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	358	350	353
average	0.07466821613751236	0.0663983736766406	0.07029089061270126	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	341	501	371
complete	0.06949617554046092	0.0710925019950532	0.07028527595347392	stof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	311	294	302
ward.D2	0.07410079909037827	0.0668126516525203	0.07026825119529391	stof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	341	366	354
average	0.07384850693852692	0.06697585535622164	0.07024447813419499	stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	344	497	372
ward.D	0.07232647322584163	0.06826979495324709	0.0702396096392852	stof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	373	367	371
Mean of methods	0.06828879240518834	0.08640505263615353	0.07023126778009185	stof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	277	298	280
complete	0.07265945286428227	0.06787306710049117	0.07018475041902883	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	290	319	303
average	0.07110560954521612	0.06915150854462791	0.07011494650684728	stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	361	476	373
Mean of methods	0.0680851549864446	0.08538957798102206	0.07008014674707026	stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	283	315	281
ward.D2	0.0727489336622388	0.06758196734303652	0.07007032697406156	stof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	mds	350	361	355
ward.D2	0.07415754902925001	0.0663705702816038	0.07004831266360187	stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	338	370	356
ward.D2	0.07147889859202003	0.06866221794346872	0.07004225219286765	stof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	361	354	357
mcquitty	0.06216502696887316	0.08012881251723493	0.07001300701572535	stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds	329	210	271
average	0.0709188100958663	0.06908132263662649	0.06998800794852576	stof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	365	477	374
single	0.043184020579568994	0.18415418095344152	0.06996200274728002	stof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	36	186	24
median	0.0660763976781125	0.07431285782327088	0.06995301639845358	stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	42	43	43
complete	0.06613314266167518	0.07416476249396946	0.06991905991813172	stof.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds	338	267	304
ward.D2	0.073738755678444165	0.06640897652831694	0.0698821909990329	stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	345	369	358
ward.D2	0.0707133227361175	0.06906737294411518	0.06988065712172133	stof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	367	349	359
ward.D	0.07371941740181713	0.06641007120355497	0.06987411154445017	stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds	357	381	372
single	0.04341895064733092	0.17826280631226826	0.06982968824933732	stof.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	35	201	25
centroid	0.06380811291997315	0.07710176962290781	0.06982786918342813	stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	41	51	40
average	0.06618038502480103	0.07386663153914952	0.06981258488307389	stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	403	440	375
complete	0.06912864936470921	0.07044042250749226	0.06977837143004276	stof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	315	299	305
ward.D2	0.07156917214774916	0.06803603506289903	0.06975789518108348	stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds	359	357	360
ward.D	0.07282897053039576	0.06689890551600793	0.06973810174747119	stof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds	366	379	373
average	0.07069506045491374	0.06877774855486107	0.06972322600454678	stof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	367	480	376
ward.D2	0.072536116432246	0.06711921099893663	0.06972260913223545	stof.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	352	362	361
ward.D2	0.06995819273736725	0.06942929945834868	0.06969274267891346	stof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	mds	374	345	362
average	0.07358872829962015	0.06617486996852895	0.06968516247032741	stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	347	502	377
ward.D	0.07014868347058063	0.0692267417506478	0.06968466337674245	stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds	392	360	374
average	0.05372436980672024	0.09907488143656766	0.0696696551265193	stof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	483	263	378
complete	0.06891193072505081	0.07044126512594343	0.06966820607019926	stof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	318	298	306
single	0.0439845820879757	0.16732896282131923	0.06965852098188348	stof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	32	243	26
centroid	0.0630584323723973	0.07779439932056907	0.06965558036065159	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	43	50	41
average	0.06963267543360774	0.06966254682159834	0.06964760792469411	stof.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	374	474	379
Mean of methods	0.06716933432073188	0.08237252738701638	0.06964658381872625	stof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	292	347	282
Mean of methods	0.06844792246996442	0.07379856292165662	0.06962887581680284	stof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	275	450	283
average	0.07113414103275205	0.06812665599093662	0.06959792359259193	stof.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	360	486	380
ward.D2	0.07042409630514156	0.06877128791361259	0.06958787937171179	stof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds	369	352	363
single	0.04456185919586461	0.15855391327709767	0.06957073862245604	stof.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	28	302	27
complete	0.07066071409031056	0.06848221659700675	0.06955441147212926	stof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	301	313	307
ward.D	0.07088669112089586	0.06814475867674923	0.06948868715470348	stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	383	369	375
mcquitty	0.0715992778313009	0.06749820749169425	0.06948828586067424	stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	259	291	272
Mean of methods	0.07006588112877751	0.08536642879155379	0.06944630386567757	stof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	263	316	284
Mean of methods	0.06821477508311882	0.07777536855284613	0.0693969754033443	stof.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	280	399	285
Mean of methods	0.0692873302334962	0.0735554423574129	0.06934379831288409	stof.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	271	454	286
Mean of methods	0.06766377564815869	0.0796278334108459	0.06933646850419978	stof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	286	377	287
single	0.04445898735230684	0.15712520060030713	0.06930729415999463	stof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	30	312	28
ward.D	0.07062439826142178	0.06792568844412496	0.06924876031372536	stof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	387	373	376
Mean of methods	0.06597699498266922	0.07740978407175421	0.06921311249845867	stof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	304	406	288
median	0.0638477137916857	0.07553569431584536	0.069201656886072	stof.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	46	40	44
Mean of methods	0.06818945666268762	0.07945007279567903	0.06918676520714173	stof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	281	382	289
mcquitty	0.0679931867949483	0.07041525515803801	0.06918302857279039	stof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	286	271	273
average	0.07107741619192427	0.06735370213363222	0.06916547632535107	stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	362	491	381
mcquitty	0.06786076734617953	0.07050891892009616	0.069159502659557	stof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds	289	270	274
ward.D	0.07210361233907106	0.06635374741335834	0.06910928952122361	stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	375	382	377
average	0.05956285827679712	0.08218537498112082	0.0690688798006939	stof.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	441	376	382
centroid	0.06351078242126339	0.07566964279124228	0.06905911103334514	stof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	42	52	42
mcquitty	0.07075169525755565	0.06740155965485682	0.06903600804205061	stof.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	270	293	275
complete	0.07005684755870299	0.06796743862379487	0.06899632837552745	stof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	309	317	308
ward.D	0.07071386528479245	0.0673570933463124	0.06899467450779748	stof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	385	376	378
ward.D	0.072544368854332	0.06576258202786167	0.0689872052996964	stof.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds	370	384	379
Mean of methods	0.0673951918686086	0.0794833819406359	0.06896849369671625	stof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	288	380	290
complete	0.07155315220255418	0.06653046512807127	0.0689504604448074	stof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	294	332	309
mcquitty	0.07017201311275681	0.06774622866008932	0.06893778784833049	stof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	274	289	276
ward.D2	0.0702540126910965	0.06766339880583092	0.06893437495429607	stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	371	359	364
mcquitty	0.0704851291162218	0.06743964827458639	0.06892876546347933	stof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	272	292	277
Mean of methods	0.06557437395883024	0.09443677318464327	0.06891777473148501	stof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	309	226	291
complete	0.06831541889935658	0.06951484588413105	0.06890991356301245	stof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds	321	306	310
average	0.069270374447868	0.06852888158490537	0.06889763304311305	stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	376	482	383
mcquitty	0.07117696115303439	0.06669179726535156	0.06886142324973503	stof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	265	300	278
complete	0.06903894306457621	0.06868423977462	0.06886113465400022	stof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	316	312	311
centroid	0.05284700317805358	0.0987988083743259	0.06886073392594114	stof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	52	32	43
ward.D2	0.06840513600294934	0.06929927904828156	0.06884930459841004	stof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	385	347	365
ward.D	0.0716617700786642	0.06614690214428888	0.06879398830882014	stof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	379	383	380
mcquitty	0.06640803127108143	0.07135109224134113	0.06879087851283429	stof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	303	259	279
Mean of methods	0.06504845472787925	0.0989432552013431	0.06878040819243196	stof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	319	183	292
ward.D2	0.0723386835021177	0.06547503932941474	0.06873594370756722	stof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	353	376	366
Mean of methods	0.06562795360903656	0.08258373030052517	0.06873450611251111	stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	308	342	293
Mean of methods	0.06700679757491496	0.08840439317963691	0.06873401598471958	stof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	294	275	294
ward.D	0.07277607096250872	0.06511528997383409	0.0687328768343617	stof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	367	386	381
complete	0.07222378302140177	0.06550071453442154	0.06869815433326754	stof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	292	336	312
single	0.043148556369379774	0.16833428784655013	0.0686900304842709	stof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	37	239	29
ward.D	0.07077629589455582	0.06671303360487348	0.06868462336143069	stof.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	384	380	382
Mean of methods	0.06733060593427777	0.0721334542492602	0.06867413622847593	stof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	291	478	295
Mean of methods	0.06335740354498251	0.090031742475075	0.0686717185772929	stof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	340	259	296
ward.D2	0.06965212977217113	0.0677134709698542	0.06866912009759815	stof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds	377	358	367
Mean of methods	0.06695481224016041	0.08156709746528917	0.06863631658202929	stof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	296	354	297
ward.D2	0.07210345265374317	0.06546730012607468	0.06862531867603947	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	356	377	368
Mean of methods	0.06457986228897537	0.08176704147326132	0.06860622728891545	stof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	325	351	298
complete	0.07043265146923343	0.06676581788290151	0.0685502338795814	stof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	305	328	313
mcquitty	0.06943492401625104	0.06764534969284677	0.06852845546461463	stof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	280	290	280
mcquitty	0.07261038976224825	0.06486973021492058	0.06852214553579812	stof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	250	312	281
complete	0.07038429741538313	0.06672066858577796	0.06850353445920897	stof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	306	330	314
ward.D	0.06992513169299558	0.06705760185895521	0.06846135303944124	stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	393	377	383
Mean of methods	0.06741411896934521	0.07687652177736094	0.06843548238083577	stof.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	287	410	299
average	0.0703854361835043	0.06658071147051642	0.06843022890733653	stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	369	499	384
average	0.06845313828484414	0.06840145652094888	0.06842728764434684	stof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	384	485	385
ward.D	0.06885763255005786	0.06796913863904341	0.0684105008468399	stof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	399	372	384
Mean of methods	0.06459241488096178	0.08354598176963147	0.06838897679033394	stof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	324	334	300
complete	0.06922469990492694	0.06753249574345713	0.06836812833880035	stof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	313	321	315
average	0.0723881109431211	0.06476508799512894	0.06836475432327545	stof.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	353	520	386
ward.D2	0.0707307962436755	0.06614189279900545	0.06835941889442472	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds	366	373	369
ward.D	0.07192278166117345	0.06507552139985655	0.06832803637055085	stof.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	378	387	385
mcquitty	0.07119538305814405	0.06565833089371939	0.06831484340397144	stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	264	305	282
complete	0.06841485274311697	0.06821326308955492	0.06831390919735458	stof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	320	314	316
ward.D2	0.072166234921522035	0.0648382661525353	0.06830627476302757	stof.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	355	380	370
single	0.04219800244897574	0.17896064490681365	0.06829289130077791	stof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	42	198	30
average	0.06868584267713461	0.06787475748903744	0.06827789141183843	stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	382	488	387
Mean of methods	0.06535709546379107	0.08050225172267877	0.06826820060709149	stof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	314	368	301
complete	0.0672278675170944	0.06932952266419315	0.06826252257024243	stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	332	309	317
average	0.06838884237362006	0.06811991632111672	0.06825411445146572	stof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	385	487	388
ward.D2	0.07228778651728265	0.06456483195473528	0.06820839587840899	stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	354	385	371
Mean of methods	0.06774923284310048	0.07813562422297794	0.06814582864364727	stof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	285	395	302
ward.D	0.07159609339511848	0.06491912606261818	0.06809432429836336	stof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	380	388	386
ward.D2	0.06994967047151128	0.06626650188556234	0.06805829131718598	stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds	375	372	372
median	0.06578766969726549	0.07046002015544274	0.06804373032467671	stof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	43	56	45
ward.D2	0.06969115063088424	0.0664619502953602	0.0680382563121407	stof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	376	368	373
Mean of methods	0.06698150098343973	0.07372329085089033	0.06803452751673952	stof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	295	452	303
ward.D	0.07203755791497832	0.06437921296736926	0.06799341829689519	stof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	377	396	387
ward.D	0.06904037495145128	0.06697689143105395	0.06799298089815707	stof.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	397	378	388
average	0.06706730626168576	0.06893332756445356	0.06798751537161937	stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	395	478	389
ward.D	0.07222578030242877	0.06421828667345583	0.06798706557896984	stof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	mds	374	397	389
average	0.06928190432604045	0.06669425081361856	0.06796345578708579	stof.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	375	498	390
