met	homogeneity	completeness	vmeasure	model	technique	homogeneity_rank	completeness_rank	vmeasure_rank
ward.D	0.1486302343306959	0.11647524686921094	0.13060268054467186	spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	214	192	197
average	0.14603793377826887	0.11811819958555601	0.13060259165230542	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	176	213	183
mcquitty	0.14737747967299633	0.11722466100731595	0.13058303345816455	spoor.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	188	208	195
ward.D	0.1494414774408354	0.115942033132794	0.13057743257226118	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	206	197	198
average	0.14721734858586033	0.1172715457651426	0.1305491943204095	spoor.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	164	219	184
Mean of methods	0.14573970121603688	0.1187282986521542	0.13051974837464586	spoor.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	79	258	105
complete	0.14674300843565755	0.11751273123342902	0.1305112368214079	spoor.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	194	166	179
ward.D2	0.14904692145171555	0.11607256216102911	0.1305091411567809	spoor.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	193	193	191
complete	0.14992699264719114	0.11554206690961362	0.13050767305929434	spoor.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	166	186	180
ward.D	0.15088327402919374	0.11496884894613464	0.13050019045340058	spoor.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	188	206	199
ward.D2	0.1483515185926676	0.11645956768630815	0.13048512404581342	spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	200	190	192
ward.D2	0.14695204409024643	0.11731908672417753	0.13047418045087356	spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	215	179	193
ward.D	0.1498470331193373	0.11551097047968896	0.13045754026150852	spoor.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	202	202	200
ward.D	0.1503763890849643	0.115193064529128	0.13045413812307782	spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	192	204	201
Mean of methods	0.14378654920428482	0.11966433540824317	0.13044737611537857	spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	101	234	106
mcquitty	0.13305223785754267	0.12784215687424497	0.13039517450836857	spoor.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	mds	367	90	196
Mean of methods	0.1459866476403136	0.11901321925938128	0.1303902914139139	spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	75	252	107
single	0.10355965821716599	0.17594231302038485	0.13037851376613674	spoor.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	183	292	53
mcquitty	0.1460120676004615	0.11773997675272954	0.13036075217582152	spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	203	199	197
ward.D	0.1502670584035952	0.11510462031669864	0.13035628208000097	spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10	193	205	202
ward.D	0.15098153652609245	0.11465015454890318	0.13033125999909576	spoor.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds	187	210	203
average	0.14758636221191507	0.11664851206145212	0.13030626331913847	spoor.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	160	230	185
Mean of methods	0.14405022746201476	0.12055590097679808	0.13030422219586493	spoor.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	98	213	108
Mean of methods	0.14408531178873993	0.11919101968558607	0.13027225640193235	spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	97	249	109
ward.D	0.14829303732636295	0.11615488068379884	0.1302710959987208	spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	217	195	204
mcquitty	0.146003153705726	0.11756677436516613	0.1302509732726935	spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	204	203	198
mcquitty	0.14761857395645728	0.11652863213478944	0.13024397081748465	spoor.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	184	216	199
ward.D2	0.14762066676017704	0.11649235868780551	0.13022212465887234	spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	207	189	194
average	0.12664362799751042	0.13400481167532802	0.13022027326147215	spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	mds	433	54	186
Mean of methods	0.14424560768061273	0.12022774846733264	0.1302174745469661	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	92	218	110
ward.D2	0.14761966891262351	0.116429901705072	0.13018270395990716	spoor.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	208	191	195
ward.D2	0.15094848107304065	0.11442801795618926	0.13017532122000663	spoor.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	175	211	196
ward.D	0.15176099519764633	0.11396355041635677	0.13017406267441198	spoor.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	180	225	205
average	0.14430131107645988	0.1185384405931139	0.13015727097512308	spoor.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	191	208	187
complete	0.14713375771558235	0.11667271877773605	0.1301446102828827	spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	186	175	181
Mean of methods	0.14182129038502683	0.12285863804510345	0.1301089414649025	spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	127	158	111
single	0.11060497375834549	0.1579315538857965	0.13009787179717638	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	121	380	54
Mean of methods	0.14092252225960675	0.12373088145357565	0.13009049402077616	spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	144	138	112
ward.D	0.14909896904486775	0.11537306775228481	0.13008562769608123	spoor.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	209	203	206
median	0.1451509570813194	0.11782687083431652	0.13006939183469593	spoor.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	22	45	33
Mean of methods	0.14159973311720725	0.12268978659540306	0.1300630279800821	spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	132	162	113
mcquitty	0.1448586844990668	0.11798942298027842	0.13005071835314758	spoor.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	218	194	200
single	0.13278521605076135	0.12738934676976782	0.130031327813222	spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	14	686	55
Mean of methods	0.14435713249245255	0.11920079276624228	0.1300282224157529	spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	91	248	114
ward.D	0.14622235105747902	0.11706148025544387	0.13002701135016112	spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds	236	185	207
ward.D	0.1465278751104302	0.11684721194630662	0.13001513446396742	spoor.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	233	190	208
ward.D2	0.14828052714834625	0.11575026592692235	0.13001142972223256	spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	202	195	197
single	0.11297213974136588	0.1530999406674332	0.13001009248999057	spoor.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	105	409	56
ward.D	0.15005367453702265	0.114642761785086	0.12997959401305229	spoor.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20	196	211	209
complete	0.14912018031129992	0.11518307130759144	0.12997282672075663	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30	170	191	182
mcquitty	0.14635054931538446	0.11687402991358031	0.12996186396162351	spoor.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	201	212	201
mcquitty	0.14717684065306166	0.11634400837705745	0.12995665158844086	spoor.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	190	217	202
Mean of methods	0.14232996615831292	0.1211861019175852	0.12994923358191215	spoor.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	121	196	115
mcquitty	0.14954046354406672	0.11488543651910711	0.12994204748797497	spoor.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	166	242	203
average	0.14083525942686975	0.12060520734579361	0.1299375408440197	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	224	179	188
single	0.12134280677824176	0.13981508731130862	0.1299256542364496	spoor.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	54	530	57
complete	0.1348172215554911	0.12537555271566697	0.12992508124376362	spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	mds	355	89	183
average	0.1493734962917255	0.11495604050026444	0.12992407808659273	spoor.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	145	265	189
complete	0.1486539478935799	0.11537034156194462	0.12991423462122664	spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	174	188	184
Mean of methods	0.14343356861673603	0.11918486384297024	0.12990950178657787	spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	112	250	116
ward.D	0.15000478780387383	0.11455677986031014	0.12990598450227786	spoor.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	199	213	210
centroid	0.142449412318812	0.11927066404366841	0.12983364697146085	spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	32	54	38
ward.D2	0.14869235824601518	0.11515873342573696	0.12979460147164706	spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	197	200	198
mcquitty	0.1450648184560128	0.11742832655231135	0.12979172368378786	spoor.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	214	205	204
single	0.10472004636948708	0.1706225611139306	0.12978450865151717	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	166	315	58
single	0.11388340801697447	0.15082837596112406	0.12977774711789541	spoor.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	98	425	59
ward.D	0.14906934217803755	0.11490272723622207	0.1297748962727254	spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30	210	208	211
ward.D2	0.14909324056673035	0.11488075596136246	0.12976993499594533	spoor.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	192	203	199
average	0.14396156493510817	0.11812501153652707	0.12976980162596452	spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	194	212	190
complete	0.14990148651401417	0.11435632186988705	0.12973832444464828	spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	167	204	185
ward.D2	0.14856511134205777	0.11514163695978753	0.12973524739274128	spoor.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	198	202	200
ward.D	0.14966246932330773	0.1144773184174849	0.12972644751789073	spoor.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	205	216	212
ward.D	0.15001456211818584	0.11426406045040081	0.129721222456154	spoor.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	198	221	213
ward.D	0.1493289347217589	0.1146389444508811	0.12970450424599486	spoor.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	207	212	214
Mean of methods	0.14155899955486737	0.12441117255430047	0.1297037194727582	spoor.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	133	125	117
Mean of methods	0.14217891721251902	0.12011830961327202	0.12969084497067873	spoor.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	123	222	118
mcquitty	0.14443413876434252	0.1176631453748792	0.12968142819440334	spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	221	201	205
mcquitty	0.1494653783614438	0.11450926180014379	0.1296728362267781	spoor.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	169	247	206
average	0.1344878799240664	0.12514888447530736	0.12965042286581963	spoor.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds	311	121	191
single	0.11159534472551517	0.1545525280671864	0.1296072177235939	spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	111	401	60
complete	0.14836219908229242	0.11505427452815939	0.12960241209559809	spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	180	192	186
average	0.149920080184393	0.11409080201166447	0.12957422090797338	spoor.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	138	278	192
mcquitty	0.14735007464223804	0.11560873975399072	0.12956368449682143	spoor.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	189	226	207
mcquitty	0.1471672144432108	0.11571726174740307	0.1295609944043494	spoor.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	191	224	208
average	0.14036266395247673	0.12030219855292243	0.12956051618102707	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	232	185	193
ward.D	0.14968989152053624	0.11418817224561145	0.12955086051807452	spoor.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	204	223	215
ward.D2	0.1476094629271113	0.1154261396054635	0.12954893034149034	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	209	198	201
single	0.12322298899192989	0.13654125483380455	0.12954070424424874	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	47	577	61
complete	0.1486369218067708	0.11478358520488545	0.12953493235850788	spoor.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	176	196	187
ward.D2	0.14786871846856095	0.11521796897465117	0.12951725974739475	spoor.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	205	199	202
complete	0.1485576014217588	0.11479388815494088	0.12951135920732226	spoor.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	178	195	188
mcquitty	0.14805237291268905	0.11509617687379053	0.12951059098117643	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	180	237	209
average	0.145721284294419	0.11653994747538991	0.12950713838348507	spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	178	233	194
ward.D2	0.1508251536482748	0.1134682000149484	0.12950653858102817	spoor.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	177	226	203
centroid	0.13469742895527712	0.12469639058501918	0.12950411263901251	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	49	36	39
average	0.1398524354446723	0.12056547402065294	0.12949474332966165	spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	239	181	195
mcquitty	0.14810919817900045	0.11500459604685047	0.1294743102125457	spoor.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	179	240	210
mcquitty	0.1382183975415004	0.12174575695062782	0.12946018243220758	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds	279	149	211
centroid	0.1376741818630444	0.12213700982957625	0.12944102056526702	spoor.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	43	43	40
Mean of methods	0.14265081380168643	0.1195437962214498	0.12943473479387405	spoor.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	119	239	119
complete	0.1459562081010919	0.11621801787604748	0.1294005247006385	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	206	181	189
Mean of methods	0.13970427230878552	0.12348697104886001	0.12939979465437754	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	157	145	120
Mean of methods	0.14013522302143955	0.12304010218368433	0.12937823791244155	spoor.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	153	153	121
Mean of methods	0.14277967734887376	0.11973786783298306	0.12937668134748948	spoor.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	117	231	122
Mean of methods	0.14033807306742135	0.12236470704046488	0.12935995166653405	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	152	169	123
ward.D	0.14817384489678231	0.11473237962198463	0.129326248200207	spoor.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	219	209	216
Mean of methods	0.1445333808989175	0.1176775210158158	0.129321177563218	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	89	277	124
mcquitty	0.1456435927206778	0.11626429255195263	0.12930614330124449	spoor.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	207	220	212
ward.D	0.14899435803904373	0.11417843803370573	0.12928344669811592	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	211	224	217
mcquitty	0.1474589141124495	0.11508641398342694	0.12927685865272495	spoor.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	186	238	213
Mean of methods	0.14109233705855173	0.12139330497081674	0.12926955910333993	spoor.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	140	191	125
ward.D2	0.1483053903179685	0.1145407142303719	0.12925438145962775	spoor.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	201	208	204
mcquitty	0.1453451906892726	0.11633963110609231	0.12923489984495634	spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	210	218	214
Mean of methods	0.13965262215736216	0.124940452377956	0.12922773588421343	spoor.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	159	112	126
single	0.12618158026649648	0.1324008625080169	0.12921643001475538	spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	34	622	62
average	0.13869043856603303	0.12092385488342203	0.12919922277039278	spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	mds	256	174	196
single	0.1173746918951095	0.14366249572645884	0.12919493445678182	spoor.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	69	497	63
ward.D2	0.14976660450119994	0.11355158076263056	0.1291687064417798	spoor.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	190	224	205
centroid	0.1383447967898013	0.12113111169492988	0.12916697453894	spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	39	48	41
ward.D	0.14836875970744554	0.11436077276111908	0.12916375143919093	spoor.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	216	220	218
ward.D2	0.1469977436686106	0.11515872157344287	0.12914480075422038	spoor.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds	214	201	206
Mean of methods	0.1395967909596212	0.12133463844232664	0.12913427099798494	spoor.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	160	192	127
Mean of methods	0.14368615508725815	0.11736304690014267	0.1291116442260616	spoor.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	104	287	128
average	0.14598489327357686	0.11570243573334048	0.1290915215201582	spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	177	249	197
ward.D2	0.14307283555338218	0.11759445528111377	0.12908847986690186	spoor.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	250	174	207
Mean of methods	0.140968442157196	0.12510138276901706	0.12908434348027203	spoor.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	142	108	129
mcquitty	0.14667114526137331	0.11523962563990531	0.1290693606370834	spoor.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	197	232	215
mcquitty	0.14854503089509938	0.11405276062446833	0.1290336126027212	spoor.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	177	248	216
mcquitty	0.14758658384779458	0.11461962982895553	0.12903065393567592	spoor.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	185	246	217
mcquitty	0.1465892804279142	0.11518162326667472	0.12900128344959344	spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	199	234	218
average	0.14679084157346062	0.11505064679126722	0.12899698494332332	spoor.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	167	263	198
complete	0.14696977838722416	0.11491556224766444	0.12898098592184068	spoor.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	188	193	190
complete	0.14638654921131788	0.1152658251602558	0.12897545017682896	spoor.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	202	190	191
single	0.116935564237734	0.14377204157499054	0.12897256871945015	spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	74	495	64
Mean of methods	0.144124462927089	0.11742221284220122	0.12897109592541195	spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	96	284	130
single	0.11071697179395787	0.15440571337193262	0.12896167675375986	spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	119	403	65
ward.D	0.1476748217846746	0.11444190379244618	0.1289516165749289	spoor.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds	220	218	219
Mean of methods	0.14358716280493428	0.11714935631543208	0.12895105594674464	spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	106	293	131
ward.D2	0.14896378067371138	0.11364170270005579	0.1289272216171042	spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	195	221	208
complete	0.1474957183723844	0.11450972368406821	0.12892628353700966	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	tsne.20	183	200	192
average	0.14519789062811572	0.11589845574491872	0.12890422661966597	spoor.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.50	183	245	199
ward.D	0.14884834497950405	0.11367211441770533	0.1289035234834434	spoor.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	213	228	220
Mean of methods	0.14129391717374493	0.12067915124182546	0.12890271640564233	spoor.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	135	209	132
ward.D	0.1473531694549979	0.11454540356638028	0.12889438890245644	spoor.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	222	214	221
Mean of methods	0.14347397046823862	0.11813397355616963	0.12888040418181182	spoor.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	109	269	133
centroid	0.1356339236422681	0.12276492294362525	0.1288789667948434	spoor.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	47	40	42
ward.D2	0.1470669454377949	0.11467790711968463	0.12886847129562956	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	212	207	209
complete	0.14891186960743316	0.11357308467764207	0.12886361751662984	spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	172	215	193
Mean of methods	0.1411699128968229	0.12061179497301046	0.12885718461273257	spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	138	211	134
Mean of methods	0.13955031466975107	0.12285753671007162	0.12885670911854324	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	162	159	135
complete	0.1474536820408892	0.1144170186882123	0.12885145720193394	spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	184	201	194
mcquitty	0.1462545779178513	0.11513748851756897	0.12884388585541753	spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	202	236	219
average	0.14480770151743844	0.11595175248742022	0.128783110309085	spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	187	244	200
mcquitty	0.14674586933348963	0.11469024627533331	0.12875283014783145	spoor.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	196	244	220
complete	0.1486599348821537	0.11353727093512324	0.12874617218976248	spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	173	217	195
complete	0.14550212572397375	0.11544312667697595	0.12874133694459852	spoor.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	211	187	196
Mean of methods	0.14378630753205723	0.11698898249696432	0.12873595987807493	spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.20	102	299	136
Mean of methods	0.14048097960647785	0.12157321824293463	0.1287111391364863	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	149	187	137
mcquitty	0.14562176139214963	0.1153114512900999	0.12870616563478743	spoor.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	208	230	221
Mean of methods	0.14303960254860876	0.11781722089991876	0.12870178328035248	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	113	274	138
Mean of methods	0.14063062435041218	0.12387980305087477	0.12869943733814296	spoor.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	147	132	139
ward.D	0.14709180901878083	0.11439191451517701	0.12869721614602891	spoor.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	226	219	222
ward.D	0.14697951801045858	0.11444891797564068	0.1286902607776961	spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	229	217	223
complete	0.1465604584318176	0.114691123200515	0.12868196616687763	spoor.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10	200	197	197
complete	0.14008596504020768	0.11899484277836016	0.12868191608455914	spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	mds	278	145	198
single	0.12339603815302906	0.13442701304779367	0.12867554513520046	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	44	601	66
ward.D	0.14860237668067366	0.11341678361732628	0.12864710795839482	spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	215	231	224
Mean of methods	0.142275267128083	0.11884987240652183	0.1286318589542481	spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	122	255	140
complete	0.14690962477198677	0.11439583731356087	0.12862991382637443	spoor.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	190	202	199
ward.D2	0.1485604806091948	0.11340974139343497	0.12862687643181114	spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds	199	227	210
average	0.14330720547886242	0.11666590600670493	0.1286214937301982	spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	198	229	201
