measure	globqual	meanclassqual	classqual_gekleurd_1	classqual_gekleurd_2	classqual_gekleurd_3	model	technique
kNN	0.7571476850287259	0.6112409568659569	0.8675189393939394	0.4531818181818182	0.513022113022113	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.3258973351750756	1.4766924379493522	1.217937595162354	1.3243984331841203	1.8877412855015823	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.06265470707513861	0.04649658133313272	0.07867396355969347	-0.16715622550597858	0.22797200594568326	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7207958503282187	0.5635448343494649	0.84005589618079	0.37731440582592474	0.47326420104167993	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7332206826630618	0.5866424378924379	0.8441287878787879	0.42636363636363633	0.48943488943488944	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1589317494722517	1.2012667102307024	1.1280903131117623	1.1860124133681949	1.2896974042121503	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.009685309904677225	0.013186928466275217	0.008632624325120764	-0.06548582193069796	0.09641398300440285	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6780015793640912	0.5089803927148311	0.8039664684685154	0.42359954832480795	0.2993751613511698	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7140925988509631	0.5511206661206661	0.8348484848484848	0.505	0.31351351351351353	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0475613325976854	1.114364247785046	0.9984077667264669	1.115454374011625	1.229230602617046	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.07819028158529696	-0.007372728045782296	-0.13042607661229233	4.096471807529497e-4	0.1078982452941925	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.580480049943037	0.3658520178922849	0.7415951297165395	0.19743811418990104	0.15852280977041405	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.619533626225076	0.4411382405132405	0.752935606060606	0.3277272727272727	0.24275184275184275	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.3089690237439826	1.4379010145586375	1.2176895655113222	1.2473646591180974	1.8486488190464931	gekleurd.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.05505755638340437	0.05382637669765466	0.05920855872458911	-0.11816073964089777	0.22043131100927263	gekleurd.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6812539204355704	0.48204553997278676	0.8333201722883395	0.19166102982458902	0.4211554178054317	gekleurd.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6914361001317523	0.5147390378768626	0.8252884171665897	0.3117516629711752	0.40717703349282297	gekleurd.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.2853501342636346	1.3954755124014335	1.2080673850549506	1.1965714730875372	1.7817876790618128	gekleurd.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.05049796957712197	0.017825637622994647	0.07939202182264544	-0.23933818517878377	0.21342307622512227	gekleurd.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6856601589670137	0.49796348896170217	0.82971251783034	0.1833585994125628	0.48081934964220374	gekleurd.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7050065876152832	0.5383515205224673	0.8312874942316567	0.3450110864745011	0.438755980861244	gekleurd.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1933270746078948	1.2662333644016535	1.1410148755423213	1.1954346129204614	1.4622506047421775	gekleurd.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.01741629155179321	-0.004235532959675127	0.036117130959644236	-0.15095886562851463	0.10213513578984501	gekleurd.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6624475622841556	0.47042804667946586	0.8062405379750999	0.338161443642313	0.26688215842098467	gekleurd.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.683399209486166	0.5187856948639678	0.8068297185048454	0.3968957871396896	0.3526315789473684	gekleurd.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	0.997336821615926	1.0030796123824812	0.9934899160801053	0.9829967658853197	1.032752155182019	gekleurd.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.026547368750049722	-0.02518570828073393	-0.02691630018522455	-0.058737100519784126	0.010096275862806888	gekleurd.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5504084519351641	0.3204214261065814	0.7233045307033292	0.12642325870855434	0.11153648890786064	gekleurd.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5817523056653491	0.3817254539096286	0.7311490539916936	0.26474501108647447	0.1492822966507177	gekleurd.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.2202926495094357	1.295977989810206	1.1642972730438783	1.257034132635865	1.4666025637508744	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.033217365461237644	0.07651093663977646	0.0016298546969308514	0.03178911058017905	0.19611384464221948	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7253957551189325	0.5782147315685546	0.8387861905287283	0.42597823238659827	0.4698797717903375	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7486671223513328	0.6166719750053083	0.8498316498316498	0.5068181818181818	0.49336609336609333	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.246922428539258	1.3642321622960685	1.1575312673934652	1.4356144442574414	1.4995507752372987	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0372764121437659	0.04155121209383829	0.03551114297600077	-0.031450881508812645	0.12059337481432673	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.715736275382687	0.5823109184086652	0.8171548608155711	0.5139328214886995	0.4158450729217253	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7458646616541353	0.6164944598277932	0.8443482443482443	0.5427272727272727	0.4624078624078624	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.2231178018765796	1.32635746944452	1.143479899344144	1.438237163506201	1.397355345483215	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.023230832377818592	0.029902421019888898	0.01872914037177581	0.004467780927385073	0.06651034176050581	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6510814007556317	0.47641066427018763	0.7840806345555186	0.3752708048561331	0.26988055339891126	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6907723855092276	0.5388356755023421	0.8058682058682058	0.4809090909090909	0.32972972972972975	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.004628015553983	1.1100008159535066	0.9250065661445963	1.1399878375138648	1.265008044202059	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.10731812721770956	-0.01850050800236255	-0.1739250800598988	-0.018817760847961544	0.13724131690077268	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5609405144748238	0.3884617626888293	0.6923596906900336	0.28408273565266406	0.18894286172379038	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6151742993848257	0.4553627870294537	0.736026936026936	0.40499999999999997	0.22506142506142507	gekleurd.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0651216356427418	1.0820685642133896	1.0539019597999981	1.006548854561135	1.1857548782790355	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.027599929612442956	-0.007860043435335655	-0.04068992110422854	-0.09474948258161031	0.11185927337983188	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6576879251483295	0.4567555686351843	0.8110546732382524	0.321603212911944	0.23760881975535647	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6965823650034176	0.5354530287863621	0.8195286195286196	0.4290909090909091	0.35773955773955773	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.2056197465522487	1.2357254236100794	1.1832576845891034	1.2247208348785465	1.299197751362588	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.024400029621616068	0.02445239451048982	0.025342191195126564	-0.025273657657911473	0.07328864999425437	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7172222473175942	0.5751711179456884	0.8241727320119494	0.5542894762307812	0.34705114559433475	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7298017771701982	0.5984924968258302	0.829052429052429	0.5595454545454546	0.4068796068796069	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.2185979907460176	1.3011691301562176	1.1499749840055966	1.640364840749935	1.1131675657131215	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.031173007342921166	0.04103389980732233	0.02047568300579492	0.2083177525744741	-0.10569173615830202	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6750761086368312	0.4937358446822451	0.8110256327748436	0.49655665196389065	0.17362524930800088	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6993848257006151	0.5391945408612075	0.8191438191438192	0.5586363636363636	0.2398034398034398	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0214470590299047	1.0876574308137972	0.9688698989085563	1.2355727491741897	1.0585296443586456	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.06375239000597838	-0.022769264497840804	-0.09688222298891494	0.09845017066171802	-0.06987574116632549	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5802305130117394	0.3866974415541207	0.727504873940309	0.2790532032294409	0.15353424749261227	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6284347231715652	0.47091091091091086	0.7474747474747474	0.4254545454545455	0.2398034398034398	gekleurd.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.146668290619371	1.218600971320536	1.0967906608650817	1.056740800952442	1.5022714521440843	gekleurd.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.014404763257732054	0.0197428294560947	-0.03626943784670205	-0.153185533167739	0.24868345938272515	gekleurd.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6956568151918817	0.5542286000777171	0.8012099868374176	0.47561089231673465	0.38586492107899917	gekleurd.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7248353096179183	0.6011963598372049	0.8176280572219659	0.50509977827051	0.48086124401913877	gekleurd.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.3217095930502312	1.4801979147930564	1.2032292746835025	1.578610240259488	1.6587542294361788	gekleurd.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0551850530628743	0.09637828378394413	0.02546191209598724	0.06516875690723468	0.19850418234861048	gekleurd.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6967201666867083	0.5394836792924653	0.8136970558478165	0.4719315621292131	0.3328224199003662	gekleurd.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7170619235836627	0.5867207158215414	0.8138440239963083	0.5405764966740576	0.40574162679425835	gekleurd.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0581362795332676	1.0639994973265046	1.0552788030695077	0.9867802559695292	1.1499394329404766	gekleurd.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.012163336681664633	-0.02415432735157935	-0.0015282396698209706	-0.12016583285261949	0.04923109046770241	gekleurd.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6026806546583975	0.3844263809970998	0.7675905449504642	0.15611886830817026	0.22956972973266487	gekleurd.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6480237154150198	0.459251830319775	0.790032302722658	0.29490022172949004	0.29282296650717704	gekleurd.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	0.9782853501892654	1.0228139810117634	0.94459429572711	1.0718232654285798	1.0520243818796002	gekleurd.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.056268755760367696	-0.02799828871347146	-0.07785862632349223	0.013716636303175569	-0.019852876120097708	gekleurd.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.581507105025815	0.3522859591723162	0.7534379991822854	0.17957325716583986	0.12384662116882342	gekleurd.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6231225296442687	0.4319562370082691	0.7656668204891555	0.3325942350332594	0.19760765550239234	gekleurd.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.3087541903669202	1.4791317558651589	1.191940069743498	1.293514156383801	1.9519410414681775	gekleurd.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.05058683559667614	0.09077868653953113	0.025322703543045128	-0.04297595675539144	0.2899893128309397	gekleurd.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7543236344926457	0.6065027393900915	0.8627873773785498	0.48828589398987354	0.4684349468018511	gekleurd.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7573504562352146	0.6247947523595192	0.8539802166745172	0.5436363636363636	0.47676767676767673	gekleurd.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.4514995512579965	1.6372777726626537	1.3276255600523692	1.297541728153122	2.28666602978247	gekleurd.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.08408179772236685	0.0890605840045271	0.08610492769909922	-0.1297532834827056	0.31083010779718767	gekleurd.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7537143992498568	0.6285044210015477	0.8468853462945954	0.47742414044821013	0.5612037762618375	gekleurd.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7786414329165259	0.6548896564958742	0.8696184644371173	0.5490909090909091	0.545959595959596	gekleurd.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.502612237281245	1.62053317692151	1.4221984339529044	1.4749886476314478	1.964412449180178	gekleurd.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.15421613520863123	0.07635855898173789	0.2156002773419085	-0.152956885396382	0.16643228499968715	gekleurd.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7747339354814187	0.635911120521288	0.8782373372113021	0.46044142150702577	0.5690546028455358	gekleurd.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7781683001013856	0.6525010031227648	0.8709373528026377	0.53	0.5565656565656566	gekleurd.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1509679308668832	1.2559194111540581	1.0730617241290497	1.3750965775731239	1.3195999317600011	gekleurd.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.035078288386184264	0.031166057689778603	-0.083057212491589	0.05949713869995405	0.11705824686097076	gekleurd.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6827082529395945	0.4970480845514793	0.8182409288224616	0.375875271016169	0.2970280538158074	gekleurd.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7158499493071984	0.5646715863296174	0.8255299105040037	0.49272727272727274	0.37575757575757573	gekleurd.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.4310536648044625	1.6070078635266982	1.3106821591873874	1.4048718947742922	2.1054695366184153	gekleurd.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.09621696545947445	0.10933625951599799	0.09128663248376286	-0.0644884047699809	0.301210550834212	gekleurd.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7502165720367777	0.6201740782962125	0.8455198124359848	0.5207117173631585	0.49429070508949435	gekleurd.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7511321392362285	0.6247916993771916	0.843617522373999	0.5322727272727272	0.4984848484848485	gekleurd.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.325182070521477	1.5263505850808916	1.1866948546755711	1.3292553993690739	2.06310150119803	gekleurd.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.034484009015076506	0.0789232837414877	0.006096173581663785	-0.051153867836576196	0.2818275454793755	gekleurd.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.743712339239147	0.6081920817521822	0.8451270855919497	0.4222304970396965	0.5572186626249004	gekleurd.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7460628590740115	0.6226437082395632	0.83843617522374	0.4527272727272727	0.5767676767676767	gekleurd.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.4473778955679215	1.6153160089086587	1.3322829951162236	1.4305236780971613	2.083141353512591	gekleurd.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.12171704207465818	0.13930875426754677	0.11248384872398673	0.00914365188052082	0.2962987621981327	gekleurd.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7428629186301049	0.61166935783526	0.8395616506687824	0.48966382757282356	0.5057825952641739	gekleurd.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7604596147347077	0.6321817483993649	0.8548280734809232	0.52	0.5217171717171717	gekleurd.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1847358997153572	1.2807503467441776	1.1088046813634775	1.5726461502484907	1.1608002086205644	gekleurd.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.007922141364235843	0.06409324195672043	-0.036271868111906476	0.22591729730573792	0.002634296676329871	gekleurd.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6418784998295052	0.4564867357859879	0.7754771755231183	0.4037081080301568	0.19027492380468863	gekleurd.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6874619803987834	0.5251203747317736	0.8033914272256241	0.5204545454545454	0.2515151515151515	gekleurd.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.4712754124138343	1.6578375336123579	1.3473174167250834	1.2524963767048332	2.373698807407157	gekleurd.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.09041892900366928	0.11056798057662974	0.0817860228810491	-0.12340100724117652	0.37331892609001666	gekleurd.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6995099926136484	0.5605580992035238	0.8054693289790522	0.31705158012845913	0.5591533885030602	gekleurd.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7248925619834711	0.6002401334331506	0.8193816335948315	0.40443458980044344	0.5769041769041768	gekleurd.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.4791490650944392	1.786128849557446	1.269565460948799	1.3438042120716125	2.745016875651927	gekleurd.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.061481476295186376	0.12491266898242155	0.02045727152543207	-0.05776592998541758	0.41204666540725016	gekleurd.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7555416297055088	0.6319439879659158	0.8491416347305313	0.4413759869783126	0.6053143421889035	gekleurd.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7631735537190083	0.6485362781264725	0.8496538994000923	0.4851441241685144	0.6108108108108108	gekleurd.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.3616921236815607	1.583198285294731	1.20792969824055	1.365393156556509	2.176272001087134	gekleurd.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.04337295167773075	0.06372588320982796	0.03251886015059874	-0.08725723725268619	0.24591602673157134	gekleurd.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7217405138256742	0.5901142091209245	0.8215788950185224	0.380835221668544	0.567928510675707	gekleurd.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7234380165289256	0.5795180843837524	0.8316566682048916	0.388470066518847	0.5184275184275184	gekleurd.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0482257477492465	1.1143804900892462	1.001587034382661	1.0779801824776876	1.26357425340739	gekleurd.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.03542983306480363	-0.029089796535986246	-0.03762979401134496	-0.12336740887783261	0.07372781328121883	gekleurd.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.62269117966792	0.4230618234907276	0.7704473934376699	0.2521572627950129	0.24658081423949998	gekleurd.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6547438016528926	0.48259521353491885	0.7808952468850946	0.3858093126385809	0.2810810810810811	gekleurd.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.306140600930293	1.3855349564310633	1.2536242569537617	1.1694211261501168	1.7335594861893113	gekleurd.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.07085154836086575	0.02165825132512299	0.11103550374818383	-0.25214074864028313	0.20607999886746828	gekleurd.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.708155563868916	0.5474042174245328	0.8260921909100805	0.36600194011565373	0.45011852124786444	gekleurd.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7460517584605175	0.5963783326473682	0.8551915089986156	0.4631818181818182	0.47076167076167075	gekleurd.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.3215731322331146	1.59821376874023	1.1287262563553802	1.3710362949490078	2.294878754916302	gekleurd.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.003975694175677126	0.1320565952918603	-0.10045156045503817	0.1082091304246932	0.3884122159059259	gekleurd.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7426440874073416	0.5951928752585758	0.8513786936120419	0.3991599393276539	0.5350399928360317	gekleurd.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7556735235567352	0.6328102745107821	0.8455929856945086	0.5059090909090909	0.5469287469287469	gekleurd.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.096639767938512	1.3244617912261263	0.9284745929437906	1.6360342393485983	1.40887654138599	gekleurd.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.10294765238420375	0.018771506702703625	-0.1921454132503888	0.1506573742634262	0.09780255909507347	gekleurd.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7060918080764245	0.5397430604146483	0.8257916634876863	0.47700318296150557	0.3164343347947529	gekleurd.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7403450564034505	0.5876470771648437	0.8502999538532533	0.5259090909090909	0.38673218673218673	gekleurd.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.019719945851795	1.0504497475300247	0.9985029331825399	1.0142912927842285	1.138555016623306	gekleurd.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.04604027733195344	-0.021307935069966175	-0.06250053024732173	-0.08325678553917369	0.0818335105765969	gekleurd.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6369356344903813	0.4258825126079187	0.7898549066755892	0.29020662759707294	0.19758600355109399	gekleurd.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6722627737226278	0.5012549836407705	0.7961236732810337	0.3936363636363636	0.314004914004914	gekleurd.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.376263993968792	1.4440274646209565	1.329869336418555	1.3433973158513548	1.6588157415929599	gekleurd.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.09656475731742185	0.050821372680802314	0.13148554576831084	-0.0733720618417349	0.094350634115831	gekleurd.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7162127396464749	0.5390280935394248	0.8451240854931205	0.39677286711957127	0.37518732800558263	gekleurd.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7230922362309223	0.5561882371527042	0.8448546377480387	0.40454545454545454	0.41916461916461917	gekleurd.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.2436933415302374	1.4605028568264626	1.0904666274325607	1.393832694112653	1.8972092489341739	gekleurd.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
