measure	globqual	meanclassqual	classqual_huldigen_1	classqual_huldigen_2	model	technique
DR	1.5266118535400195	1.5512272995385221	1.4931145455832944	1.6093400534937499	huldigen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.2657807850078941	0.2853138674013256	0.2391996831941523	0.33142805160849886	huldigen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.8359402775685647	0.8014607939492608	0.882860811978339	0.7200607759201828	huldigen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8514489876935292	0.814828710980412	0.9012827663134412	0.7283746556473829	huldigen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.4398992297675155	1.461113106282471	1.4110308617265452	1.5111953508383966	huldigen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.24494867461629394	0.24506518531205573	0.24479012397876246	0.24534024664534898	huldigen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8280143016579927	0.7735810998508605	0.9020883494780078	0.6450738502237133	huldigen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.8426359666534339	0.7971623654278424	0.9045175683212493	0.6898071625344353	huldigen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.21900039822399	1.226383609386938	1.208953141796061	1.2438140769778152	huldigen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.132800012418281	0.13666941313518824	0.1275344361849639	0.14580439008541257	huldigen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7404725184248879	0.669181284974047	0.8374873928115992	0.5008751771364949	huldigen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7857086145295752	0.725943483918944	0.8670384829894032	0.5848484848484848	huldigen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.8218012858007533	2.0108273822129075	1.5645698968687491	2.4570848675570662	huldigen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.34096662162391544	0.3984399043839525	0.2627555564246898	0.5341242523432151	huldigen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.877448633768122	0.859144496544809	0.9023573565874758	0.8159316365021421	huldigen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.8771734815402937	0.8533091652723555	0.9096486335750139	0.796969696969697	huldigen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.5768520108877608	1.7093865388350382	1.3964957460522907	2.0222773316177856	huldigen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.2718662266905684	0.3260174772025972	0.19817586516904473	0.45385908923614965	huldigen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.8090624370429268	0.7720972734435718	0.8593655462709148	0.684829000616229	huldigen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8346963080587535	0.7990442630431476	0.883212493028444	0.7148760330578512	huldigen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.4575264038509694	1.4913363689931156	1.4115169667503171	1.571155771235914	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.24249514893624224	0.2552426887976709	0.22514798128976196	0.2853373963055799	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8408856760455178	0.805369102993506	0.8892175074152657	0.7215206985717462	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.8480349344978165	0.8103812807382245	0.8992749581706637	0.7214876033057851	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0220673592524512	1.0580194735290016	0.9731428326080733	1.1428961144499297	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.01001859987195632	0.04095145383398398	-0.03207559314853493	0.11397850081650289	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.708478137645774	0.6238730833948833	0.823610788791316	0.4241353779984508	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7360063517268757	0.6662754144906962	0.8308979364194088	0.5016528925619834	huldigen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.9906885707167914	2.0775673981861296	1.8724617127172798	2.2826730836549793	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.4145753253796668	0.42640320631145634	0.3984796523590873	0.45432676026382535	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.8466562869685818	0.8231820932415346	0.8786005505971407	0.7677636358859284	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.8594680428741565	0.8325930808362487	0.8960401561628556	0.7691460055096419	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.936505604205639	2.0697182380174226	1.7552265561318714	2.384209919902974	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.37841170059774243	0.4128146295066102	0.3315953437320667	0.4940339152811537	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.8618153218668138	0.8274160638976971	0.9086266832268488	0.7462054445685453	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8654227868201667	0.8334153019317547	0.9089793641940881	0.7578512396694215	huldigen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.599946716031332	1.702751433807407	1.460047512459766	1.9454553551550477	huldigen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.3083591044025504	0.32970366531940365	0.279312897794049	0.3800944328447583	huldigen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8536763178418812	0.8168176097087501	0.9038345598374825	0.7298006595800176	huldigen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.8645494243747519	0.8328837735976609	0.9076408254322365	0.7581267217630854	huldigen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.4831418110386267	1.495685119058827	1.4660725671348491	1.5252976709828048	huldigen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.25844681435416744	0.2669118994093407	0.24692731716568425	0.28689648165299714	huldigen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7778874387538054	0.7257218689585736	0.8488756368256672	0.60256810109148	huldigen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.8158793171893608	0.7695964102824114	0.8788622420524261	0.6603305785123967	huldigen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.6506879366950786	1.7257951719750502	1.5484801526027465	1.9031101913473538	huldigen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.3106837096479842	0.3376129664195273	0.27403771074237915	0.40118822209667554	huldigen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.8229936798200149	0.7929350010561571	0.8638982736017596	0.7219717285105546	huldigen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.8531163159984121	0.8251804154202369	0.8911321807027328	0.759228650137741	huldigen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.6307477548869047	1.730286212848176	1.4952933584859998	1.965279067210352	huldigen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.288598818624457	0.32159383554774224	0.24369838322369777	0.3994892878717867	huldigen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.8360392126009033	0.7970122652689441	0.8891480481454251	0.704876482392463	huldigen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8489082969432314	0.8155030505839206	0.8943669827105409	0.7366391184573002	huldigen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.5125391166193665	1.6068874893741025	1.3841475165819936	1.8296274621662114	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.2680510197378333	0.30250589915811943	0.22116396733084606	0.38384783098539277	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8319968523027119	0.7957367171214729	0.8813405414153258	0.7101328928276199	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.8597062326319969	0.8277603136777705	0.9031790295593977	0.7523415977961433	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.476510360843563	1.5044797079579137	1.4384489812652714	1.570510434650556	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.2480591168526707	0.25434368121433804	0.2395069261749379	0.2691804362537381	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7653698263254959	0.7133526968630445	0.8361560231197597	0.5905493706063293	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7909487892020644	0.7420836924740996	0.8574456218627997	0.6267217630853994	huldigen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.8204542490993316	1.9964827012995623	1.5809103760021106	2.412055026597014	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.35804200604368724	0.41104954127135657	0.2859080405792299	0.5361910419634832	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.884888270433857	0.8627191874272545	0.9150565071026355	0.8103818677518735	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.9067884080984517	0.8862436410958441	0.9347462353597323	0.8377410468319559	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.6149901573742538	1.7450934525779302	1.437942374210488	2.0522445309453725	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.28073999566717167	0.32850402330174633	0.215741525071668	0.4412665215318246	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.8434675213323752	0.8210800342527005	0.8739329676676028	0.7682271008377983	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8509726081778484	0.8215433757541956	0.8910206358059118	0.7520661157024793	huldigen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.2017566391491004	1.4001700170207694	0.9317508053443552	1.8685892286971835	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.0717866074305606	0.17849206652030913	-0.07342082143383943	0.4304049544744577	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8997534786475224	0.8789308823545074	0.9280893828813159	0.829772381827699	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.8999603017070266	0.8790701211783197	0.928388176240937	0.8297520661157025	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.2913926776824707	1.3258325662515458	1.244526025196719	1.4071391073063728	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.17433395587551237	0.1860974944853991	0.1583258414785531	0.21386914749224512	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7766693860752281	0.7211871814581348	0.8521709428737468	0.5902034200425227	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7892020643112346	0.7424141019790769	0.85287228109314	0.6319559228650138	huldigen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.7407210767431027	1.934212104242901	1.4893822162794474	2.379041992206355	huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.3284288569797797	0.38632125323109134	0.25322842473580787	0.5194140817263748	huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.894219621017901	0.8810590822312534	0.9113147538747836	0.8508034105877231	huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.90069302894415	0.8821554834054834	0.9247727272727273	0.8395382395382395	huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.746559934658593	1.9288154829528525	1.5098156141938845	2.3478153517118208	huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.3366628174420281	0.39729790221244177	0.25789971763716085	0.5366960867877226	huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.8717244371710211	0.8516636292151304	0.8977828062683637	0.8055444521618971	huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8855279249898084	0.8620517676767676	0.9160227272727273	0.8080808080808081	huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.581356606719769	1.7236273301220026	1.3965513371457337	2.0507033230982716	huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.29255966639690084	0.33874445687599186	0.23256705196014346	0.44492186179184023	huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8668091402598914	0.840628136009442	0.9008174550594443	0.7804388169594396	huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.8706074194863432	0.8425559163059162	0.9070454545454545	0.778066378066378	huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3422203614162065	1.3064310749095156	1.3887095377032483	1.2241526121157829	huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.20415460710214078	0.1782462863102245	0.23780871452256813	0.11868385809788087	huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.8044161440610694	0.7552157308719306	0.8683259591314971	0.6421055026123641	huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.8280472890338361	0.7784289321789322	0.8925	0.6643578643578644	huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.7036373453494935	1.805278312106171	1.5716088730676239	2.0389477511447183	huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.3365876620756706	0.36447968091938493	0.3003567922374436	0.42860256960132626	huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.8597266419591806	0.8295494502640688	0.8989258806559236	0.7601730198722141	huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.8755809213208317	0.8509208152958152	0.9076136363636363	0.7942279942279942	huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.2842669152734496	1.3760455093810253	1.1650493600409288	1.5870416587211218	huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.15157967833722202	0.20431919130581552	0.08307268210997687	0.3255657005016542	huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.8546246797678269	0.8321214888093544	0.8838556288479044	0.7803873487708044	huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.86400326131267835	0.8353291847041847	0.90125	0.7694083694083694	huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.6085466655731249	1.6887408064863996	1.5043769567579428	1.8731046562148566	huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.30820535353556916	0.33277100604641957	0.2762953306864233	0.38924668140641583	huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.866378088383978	0.8352583167735534	0.9068017092387562	0.7637149243083508	huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.8732164696290257	0.8415746753246753	0.9143181818181818	0.7688311688311689	huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3256160570252316	1.302295058968264	1.3559093122332513	1.248680805703277	huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.18062958309713864	0.17313603341453457	0.19036347237557277	0.15590859445349636	huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7946137684439439	0.7371679896035586	0.8692340584840321	0.6051019207230851	huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.8030167142274766	0.7545995670995671	0.8659090909090909	0.6432900432900432	huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.7056458985235716	1.826523612342838	1.5351447021890272	2.117902522496649	huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.3229345452487768	0.3633090479867528	0.2659852466499476	0.4606328493235579	huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.8338967366582598	0.8124715723066549	0.8641174947963131	0.7608256498169966	huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.8449384676458912	0.8165644839774193	0.8849607182940517	0.748168249660787	huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.696736084591151	1.806953043527605	1.5412721635649946	2.0726339234902156	huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.31504167075342393	0.35053918020106284	0.2649714995325439	0.4361068608695818	huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.8521962029675877	0.8200424054557007	0.8975499805106706	0.7425348304007308	huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8659785629217943	0.838198736954956	0.9051627384960719	0.7712347354138399	huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.1524087153750304	1.1152478309684535	1.2048251207485179	1.025670541188389	huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.11134658402922204	0.08354327271811543	0.15056388629962505	0.016522659136605812	huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8583874969154396	0.8267740844003884	0.9029790471998277	0.7505691216009489	huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.857165541881699	0.8299010000502538	0.8956228956228957	0.764179104477612	huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.4065417759968535	1.4059553407177119	1.40736895839059	1.4045417230448338	huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.22176203989130108	0.22013708698189083	0.2240540787319429	0.21622009523183874	huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7645542652317436	0.7045940282515775	0.8491297573932411	0.5600582991099139	huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7821357681619691	0.7397917818315829	0.8418630751964086	0.6377204884667571	huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.698012910414891	1.8028074505656329	1.5517371981211474	2.053877703010118	huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.33126570868005223	0.36110609581225994	0.28961350164134564	0.4325986899831742	huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.8406855602606698	0.8188477038185805	0.871167568211086	0.766527839426075	huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.8525691699604743	0.8271794957171754	0.8880089235917457	0.7663500678426052	huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.6451631349427212	1.7409381453342438	1.5114771829378872	1.9703991077306005	huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.3059402225055084	0.33308774194642754	0.26804680995255875	0.3981286739402964	huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.8438425841533788	0.8212716211295877	0.8753478867074206	0.7671953555517549	huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8573122529644268	0.8290874129075758	0.8967094255437813	0.7614654002713704	huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.4805625794668988	1.549002963111648	1.3850312106294367	1.712974715593859	huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.25195914494310667	0.2676248982624977	0.23009236426812335	0.3051574322568721	huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.8253102049646355	0.7904672441376122	0.8739451711190221	0.7069893171562023	huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.833201581027668	0.7974527807143867	0.883100948131623	0.7118046132971506	huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.346180966614736	1.3509003087163478	1.3395935515979023	1.3622070658347936	huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.19589536223873777	0.19832349745435754	0.19250609016693515	0.20414090474177993	huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.7711839549408436	0.7315746080953485	0.8264720015793473	0.6366772146113496	huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.785296442687747	0.7429572716451207	0.8443948689347462	0.6415196743554953	huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.650827166650204	1.7415575224737279	1.5241827116465347	1.958932333300921	huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.3066796433870931	0.33111679501773006	0.27256945256932896	0.38966413746613116	huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.816144734530919	0.7856080350021357	0.858768877623179	0.7124471923810926	huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.824189723320158	0.7906152450241819	0.8710540992749581	0.7101763907734057	huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.55210574339262	1.6320282965142634	1.440547179660326	1.8235094133682006	huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.26463605608081225	0.29178283840111363	0.22674367242539156	0.35682200437683576	huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7866490922580548	0.7535876450467884	0.8327973623237808	0.6743779277697961	huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8051383399209486	0.7672649024814577	0.8580033463469046	0.6765264586160108	huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.242264514610339	1.1863077704007514	1.3203708034028887	1.052244737398614	huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.16100725854841413	0.12127594893878542	0.21646554487852088	0.026086352999049968	huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7904829599801299	0.7450892324881957	0.8538450379376211	0.6363334270387704	huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7901976284584981	0.7433784784943103	0.8555493586168432	0.6312075983717774	huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.15810877042858	1.175512482719728	1.133816088688852	1.2172088767506044	huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.09589125284074676	0.10431770241847048	0.0841293336385074	0.12450607119843356	huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6744001813106298	0.6091090151422168	0.7655357674207064	0.4526822628637273	huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7226086956521739	0.665725749390249	0.8020078081427775	0.5294436906377205	huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.4644234306094472	1.5671365916181004	1.3210529767015358	1.8132202065346652	huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.22944239121340776	0.2731809930898471	0.16839059276087784	0.3779713934188164	huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7555994056479254	0.7036456229118011	0.8281182273837656	0.5791730184398366	huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7895652173913044	0.7453296817640742	0.8513106525376464	0.6393487109905021	huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.5468534293738518	1.6248488286394833	1.4379848512322413	1.8117128060467251	huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.257720669040561	0.2878102224049927	0.2157206674693752	0.3598997773406102	huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7530526421171047	0.7117992116200866	0.8106355555191923	0.612962867720981	huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7701185770750988	0.7232987322173294	0.8354712771890686	0.6111261872455902	huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.2666723887534197	1.2949501982606906	1.2272012796495206	1.3626991168718607	huldigen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
