measure	globqual	meanclassqual	classqual_hemels_1	classqual_hemels_2	model	technique
SCP	0.611070516492811	0.6115145586691457	0.5983835971689615	0.6246455201693298	hemels.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.6524374176548089	0.6522565845369583	0.6576040781648258	0.6469090909090909	hemels.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.126882045341062	1.1220873853275903	1.263872331440256	0.9803024392149245	hemels.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.07713546224473401	0.0733082515306463	0.18648433979009735	-0.03986783672880475	hemels.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.6213280127170893	0.6221959813443423	0.5965289090812889	0.6478630536073958	hemels.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.6473429951690821	0.6474061172472387	0.6455395072217502	0.6492727272727272	hemels.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.2021656929513866	1.1988695494280668	1.2963412221890935	1.1013978766670403	hemels.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.12310578914662458	0.12082167474470482	0.18836620063004658	0.053277148859363056	hemels.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.648445280465941	0.648183693721647	0.6559191874457693	0.6404481999975247	hemels.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.6818620992534036	0.6813789294817332	0.6956669498725573	0.6670909090909091	hemels.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0506254028540267	1.0467603926145843	1.1610542668381005	0.932466518391068	hemels.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.03253825775270448	0.02917156045812009	0.12872960902654426	-0.07038648811030408	hemels.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6192042268929464	0.6187037857357012	0.6335025456713834	0.6039050258000188	hemels.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6656126482213438	0.6650603228547154	0.681393372982158	0.6487272727272727	hemels.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.1655038362041876	1.1630102405256342	1.2367494270200023	1.089271054031266	hemels.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.10061333736107093	0.09858722855614382	0.15850216035898815	0.038672296753299515	hemels.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.6539620176785322	0.653616231261607	0.6638416295906834	0.6433908329325305	hemels.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.6852876592007027	0.6846329651656754	0.7039932030586236	0.6652727272727272	hemels.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.2135215078602564	1.211942043510648	1.2586490607062115	1.1652350263150844	hemels.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.13285288362217632	0.13128854639328508	0.17754823301906897	0.0850288597675012	hemels.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.6541097424117566	0.6543607811120613	0.6469372081173345	0.6617843541067882	hemels.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.6853754940711463	0.6853126593033134	0.6871707731520815	0.6834545454545454	hemels.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.033538553407155	1.0350448294049521	0.9905020963272414	1.0795875624826627	hemels.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.024894284101943304	0.026195787290560872	-0.012291521287129972	0.06468309586825172	hemels.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.6558370279650428	0.65573432647048	0.6587713563811225	0.6526972965598377	hemels.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.6990777338603426	0.6989473237043331	0.702803738317757	0.6950909090909091	hemels.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0182016047703881	1.0163280092975229	1.0717329039951144	0.9609231145999311	hemels.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.013712431324801499	0.011972042919501494	0.06343781433337312	-0.03949372849437013	hemels.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6324047034866352	0.6316007455848176	0.6553749292528549	0.6078265619167802	hemels.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6632411067193675	0.6627723024638912	0.6766355140186916	0.6489090909090909	hemels.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.2301922802381744	1.2275473999159905	1.3057602894434357	1.149334510388545	hemels.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.13325294712806443	0.13114465724417035	0.19348980095361026	0.06879951353473042	hemels.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.6683296111097644	0.6682039182274376	0.6719208363190988	0.6644870001357764	hemels.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.6981993851559068	0.6979014443500424	0.7067119796091759	0.6890909090909091	hemels.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0619545401424173	1.0606847545131681	1.0982341295495344	1.0231353794768019	hemels.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.04468234119771448	0.043704229879852646	0.07262837885090963	0.014780080908795668	hemels.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.6180729688228598	0.6181755801560147	0.6151412164470047	0.6212099438650247	hemels.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.6516469038208168	0.6517119796091758	0.6497875955819881	0.6536363636363636	hemels.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.079434531734476	1.0760209055191319	1.1769667093157303	0.9750751017225336	hemels.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.05379231785297709	0.050764320935691484	0.14030651548970846	-0.038777873618325485	hemels.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.64689788470072	0.6460234474747777	0.6718818054419281	0.6201650895076273	hemels.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.6660518225735617	0.6653899745114699	0.6849617672047579	0.6458181818181818	hemels.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0348444283411202	1.0352592702712573	1.0229918017657758	1.0475267387767386	hemels.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.024294418076606594	0.024588809389057956	0.015883237720853323	0.03329438105726259	hemels.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.5825366805529528	0.5817851485113699	0.6040090245981806	0.559561272424559	hemels.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6089591567852437	0.6087731520815634	0.6142735768903993	0.6032727272727273	hemels.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.063270873816911	1.0598622681349348	1.1606596075876539	0.9590649286822158	hemels.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.04470674734908699	0.04164569083783592	0.13216550481340328	-0.04887412313773144	hemels.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.6373267157714401	0.6369350493278929	0.6485171855870709	0.625352913068715	hemels.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.6838823012736056	0.6837969413763806	0.6863211554800339	0.6812727272727273	hemels.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.1003116599177032	1.099048837867419	1.1363922899258259	1.0617053858090122	hemels.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.0685870296099289	0.06734356727336496	0.10411452494032696	0.030572609606402984	hemels.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.6627133174492511	0.6618281964630222	0.6880024884843651	0.6356539044416792	hemels.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.6843214756258235	0.6845072217502124	0.6790144435004248	0.69	hemels.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0584305507842628	1.0576417876857025	1.0809666393145616	1.0343169360568434	hemels.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.041574913065166585	0.04071979491345229	0.0660068602570036	0.015432729569900973	hemels.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.6501529921801699	0.6489745109648261	0.6838238840471355	0.6141251378825167	hemels.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.6824769433465085	0.6825446049277826	0.6805437553101105	0.6845454545454546	hemels.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0093519537665152	1.0084078597818564	1.0363260676139128	0.9804896519497999	hemels.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.007189477304916295	0.006261999787923767	0.033688834933274195	-0.02116483535742666	hemels.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.534111928455094	0.5327776059073452	0.5722354298193436	0.493319781995347	hemels.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.5840140535792709	0.5836983857264231	0.5930331350892099	0.5743636363636363	hemels.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.1874720706922208	1.1854815016729825	1.2415018012143995	1.1294612021315658	hemels.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.11980859491451396	0.11796727459229568	0.1697872893747244	0.06614725980986697	hemels.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.6628239728270404	0.6636015132704098	0.641719303649868	0.6854837228909518	hemels.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.6989386248269497	0.6991031053569753	0.6944741532976827	0.7037320574162679	hemels.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.1606685824018623	1.1637606704856271	1.0767404772711031	1.2507808637001512	hemels.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.10098010113236194	0.10293940260368814	0.04779906119636528	0.158079744011011	hemels.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.6295745647289523	0.6300091315875262	0.6177791785676596	0.6422390846073929	hemels.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.679280110752192	0.6794098883572568	0.6757575757575758	0.6830622009569378	hemels.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.1184203960725299	1.1140525593155999	1.2369759651892063	0.9911291534419934	hemels.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.07974873761895604	0.07606417300342952	0.17975834861181883	-0.02763000260495979	hemels.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.6817567108312279	0.6804131921261904	0.718223647110818	0.6426027371415628	hemels.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.6970004614674665	0.6964565156206023	0.711764705882353	0.6811483253588516	hemels.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.1483926665472637	1.1449900899700771	1.2407483164994715	1.0492318634406828	hemels.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.09568972430636241	0.09325951879855675	0.1616524452325161	0.024866592364597397	hemels.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6491590733067291	0.6480025105132856	0.6805514919859064	0.6154535290406649	hemels.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.696815874480849	0.6963833380242048	0.7085561497326203	0.6842105263157895	hemels.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.166388076819508	1.1634539814974816	1.2460278069887927	1.0808801560061707	hemels.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.10951814269415514	0.10726374433356084	0.17070895533885744	0.04381853332826423	hemels.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.6985287495845668	0.6984672881142537	0.7001969894930615	0.6967375867354461	hemels.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7219197046608214	0.721768458579604	0.7260249554367201	0.717511961722488	hemels.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.2603778305605604	1.2603614331273216	1.2608229037484775	1.2598999625061655	hemels.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.15520912126007103	0.15470463674990964	0.16890227225016619	0.1405070012496531	hemels.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.6818148970277429	0.6818316037304167	0.6813614293837377	0.6823017780770958	hemels.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.6939547761882787	0.6938831034806268	0.6959001782531195	0.691866028708134	hemels.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.2083098095182747	1.2072876093747011	1.2360552419866997	1.1785199767627026	hemels.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.13261553560812947	0.131625261312676	0.15949440934186718	0.10375611328348479	hemels.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.712431024225889	0.712763651566392	0.7034025678408049	0.7221247352919792	hemels.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7317028149515459	0.7315705037996059	0.7352941176470588	0.7278468899521531	hemels.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0953102566075483	1.095096398058208	1.1011149886610696	1.0890778074553467	hemels.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.06429498890989194	0.0639475432711648	0.07372565624677153	0.05416943029555806	hemels.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6532925866956054	0.652621955264254	0.6714954398322858	0.6337484706962224	hemels.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6960775265343793	0.6960971948588048	0.6955436720142603	0.6966507177033493	hemels.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.1539510001713156	1.1495283612258347	1.2611999945992285	1.0378567278524409	hemels.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.09897889279703888	0.09576323103473194	0.17695869053298213	0.014567771536481752	hemels.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.6382841658898937	0.6380937267780831	0.6429023143513016	0.6332851392048645	hemels.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.6767776777677768	0.6765805328691927	0.6815584415584416	0.6716026241799438	hemels.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.150699609245934	1.145708303208876	1.2717387806445968	1.0196778257731551	hemels.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.09311449951334433	0.0891152123064769	0.19009721427987944	-0.011866789666925635	hemels.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.6590012845220422	0.659171277697862	0.6548789500084137	0.6634636053873103	hemels.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.6902790279027903	0.6897746240014282	0.7025108225108225	0.6770384254920337	hemels.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.1455819709878945	1.1400223263205356	1.2804033541713469	0.9996412984697243	hemels.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.09208700676400204	0.08783667590433338	0.19515753011096726	-0.019484178302300512	hemels.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.6941719867297991	0.6921322474013476	0.7436356654447496	0.6406288293579455	hemels.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7376237623762376	0.7370794840897934	0.7508225108225108	0.7233364573570759	hemels.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0837264649313143	1.0832328347986084	1.0956969956494313	1.0707686739477855	hemels.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.05575927892818723	0.05498065325438188	0.07464095151796707	0.03532035499079669	hemels.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6061575707322977	0.6054835474295901	0.6225026358229593	0.5884644590362208	hemels.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6619261926192619	0.6613379747400365	0.6761904761904761	0.6464854732895969	hemels.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.3054796704744536	1.304982246554077	1.3220604678203416	1.2879040252878122	hemels.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.1746627634372641	0.17408672439929002	0.19386406470306694	0.15430938409551312	hemels.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.6956151701952896	0.6958634122543073	0.6873404348947054	0.704386389613909	hemels.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7305383936451898	0.7304819897084047	0.7324185248713551	0.7285454545454545	hemels.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.291641742103563	1.2904006934672978	1.33301002997908	1.2477913569555155	hemels.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.16873429827546993	0.16764292505143064	0.20511340574344636	0.1301724443594149	hemels.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.6775518070619599	0.6782823633555862	0.6531999306077495	0.703364796103423	hemels.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7125330979699912	0.7129451114922813	0.6987993138936535	0.7270909090909091	hemels.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.2140658952007815	1.2128087169625124	1.255971836476422	1.1696455974486024	hemels.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.12737108971036076	0.1262924004511484	0.16332739835077337	0.08925740255152341	hemels.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7108479573822948	0.7108829547909878	0.7096813770925273	0.7120845324894483	hemels.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7277140335392762	0.7273464837049742	0.7399656946826758	0.7147272727272727	hemels.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0549713721921634	1.0543639311489514	1.0752194069658887	1.0335084553320142	hemels.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.03812697812560158	0.037492851346361225	0.05926453743361333	0.01572116525910912	hemels.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6148813079352333	0.6142488409772489	0.6359635398680521	0.5925341420864455	hemels.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6588702559576346	0.6587684391080617	0.6622641509433962	0.6552727272727272	hemels.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.1731251169840808	1.1723203662361144	1.1999501419163023	1.1446905905559261	hemels.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.10915726677324826	0.10858697037596306	0.12816714668275525	0.08900679406917086	hemels.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.675362338082119	0.675573052772225	0.6683385150785842	0.6828075904658659	hemels.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7018534863195057	0.7016878216123499	0.7073756432246998	0.696	hemels.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0694986291066508	1.0678659004930584	1.1239229162263982	1.0118088847597186	hemels.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.04761319973925047	0.04614431508971708	0.09657602139036343	-0.004287391210929272	hemels.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.6397171236501288	0.6400653386490964	0.6281099570178719	0.652020720280321	hemels.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.6746690203000882	0.6747066895368782	0.6734133790737564	0.6759999999999999	hemels.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.11530534473974	1.111560315410812	1.2401396557040156	0.9829809751176082	hemels.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.07486021478688722	0.07179560421680799	0.17701390045619483	-0.03342269202257886	hemels.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.6912718049740594	0.6899801474907602	0.7343270544173648	0.6456332405641556	hemels.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7040600176522507	0.7034819897084048	0.7233276157804459	0.6836363636363636	hemels.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0321693735092603	1.0297111719628376	1.1141094250566856	0.9453129188689895	hemels.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.02224494924126	0.019951849554568104	0.0986816054643233	-0.058777906355187086	hemels.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.60987378686638	0.6101234167185032	0.6015527917956054	0.6186940416414012	hemels.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6355692850838481	0.6359210977701544	0.6238421955403087	0.648	hemels.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.118356778088976	1.1144823980163914	1.2290533515913997	0.9999114444413829	hemels.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.07434266830060174	0.07115925670494305	0.16529728531942117	-0.022978771909535064	hemels.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.6316686614689703	0.6315695896207606	0.6344992857035344	0.6286398935379868	hemels.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.6570048309178744	0.6566983857264231	0.6657604078164826	0.6476363636363637	hemels.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0539061238637373	1.0523331645331262	1.0988478190240556	1.0058185100421966	hemels.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.03973283063577509	0.03815967346200102	0.08468017845789146	-0.008360831533889414	hemels.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.639124069487839	0.6396781732689538	0.6232925328845558	0.656063813653352	hemels.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.6660518225735617	0.6660798640611725	0.6652506372132541	0.6669090909090909	hemels.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0793382915227714	1.0755806083594173	1.1867006676186047	0.9644605491002299	hemels.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.053089394342247825	0.04979818001440821	0.14712408942337987	-0.04752772939456346	hemels.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.6441666666548307	0.643221895196804	0.6711601368841655	0.6152836535094424	hemels.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.6536671058410188	0.653303313508921	0.6640611724723874	0.6425454545454545	hemels.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0339019461075711	1.031151035658755	1.112499387502321	0.949802683815189	hemels.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.022793656985049593	0.020255621670482605	0.09530895168696348	-0.054797708345998265	hemels.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.5491336173241707	0.5487752958087844	0.5593713749066366	0.538179216710932	hemels.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.5876152832674572	0.5872056074766355	0.599320305862362	0.5750909090909091	hemels.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.340936973960666	1.3399707315100537	1.368267831849417	1.3116736311706905	hemels.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.18878357230477003	0.1884377022299078	0.19856675442230098	0.17830865003751464	hemels.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.69331007043412	0.6928678080202135	0.705819778713188	0.6799158373272389	hemels.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7338359201773835	0.7335221858377947	0.7427101200686106	0.7243342516069788	hemels.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.3094502047177132	1.3064192083818909	1.3951841010738364	1.217654315689945	hemels.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.16616579236762397	0.16441597449117898	0.21566064087278156	0.11317130810957642	hemels.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7184133178373234	0.7178593464231796	0.7340827949802495	0.7016358978661097	hemels.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7446563192904656	0.7439731794791828	0.7639794168096055	0.7239669421487603	hemels.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.1103181097662707	1.110314939975389	1.1104077695654944	1.1102221103852838	hemels.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.07550447329958554	0.07549557073742452	0.0757562886292832	0.07523485284556583	hemels.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.6778566949351182	0.6775415842308343	0.6867698262848625	0.6683133421768063	hemels.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
