measure	globqual	meanclassqual	classqual_hoopvol_2	classqual_hoopvol_1	model	technique
kNN	0.7029793735676089	0.6490644929997358	0.5095890410958904	0.7885399449035813	hoopvol.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1231575463794772	1.149703363367932	1.218376237751109	1.0810304889847553	hoopvol.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.07734223797899017	0.09735568662478762	0.14912960812152448	0.045581765128050754	hoopvol.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6666377471438434	0.5946167629902199	0.4083016083319332	0.7809319176485068	hoopvol.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6858670741023682	0.6263074078267103	0.4722291407222914	0.7803856749311294	hoopvol.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1141402273559957	1.1063796789336724	1.0863034775802702	1.1264558802870743	hoopvol.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.07934696423438292	0.07371055236425195	0.05912939991760876	0.08829170481089513	hoopvol.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6861087642950536	0.6192095444870002	0.44614417150529634	0.7922749174687039	hoopvol.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6989304812834225	0.6402422732933318	0.4884184308841843	0.7920661157024793	hoopvol.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0007966748078942	1.0163835948267455	1.0567062792233388	0.9760609104301521	hoopvol.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.003596223925258687	0.011206906730049735	0.049501962120956304	-0.027088148660856834	hoopvol.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6206543475314331	0.5501016974882227	0.3675850593329612	0.7326183356434842	hoopvol.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6605805958747135	0.5994603569946035	0.44134495641344956	0.7575757575757576	hoopvol.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0238998688580532	1.0458250777578808	1.1004048531042605	0.9912453024115012	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.014047663223153624	0.03139668483836508	0.07458467481665744	-0.011791305139927273	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7002319016903121	0.6358443729533669	0.4755605248209715	0.7961282210857623	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7304584304584304	0.6781089642065252	0.5477922077922078	0.8084257206208426	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0042862568068156	1.0252119005888345	1.0773033968121581	0.9731204043655108	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-5.426437983253276e-4	0.017856316127034852	0.06365798232420807	-0.02794535007013836	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7074139419100516	0.6464574640030685	0.4947147424048341	0.7982001856013029	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7223776223776224	0.6633370288248337	0.5163636363636364	0.810310421286031	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0260369135184648	1.0581713178163465	1.1381654731961799	0.9781771624365133	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.012935202152401473	0.0402780863545334	0.10834441511303203	-0.02778824240396523	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6897943958863296	0.625324652045741	0.4648361407829988	0.785813163308483	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7255633255633256	0.67208584098828	0.538961038961039	0.805210643015521	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0067619858945496	1.0350946454074703	1.1056248829183581	0.9645644078965825	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.0011978992781560617	0.024080820274173742	0.08700869660656921	-0.038847056058221724	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7198312362782667	0.6540224762131471	0.4902006692425301	0.8178442831837641	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7204351204351204	0.6609090909090909	0.5127272727272727	0.8090909090909091	hoopvol.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0602214792618152	1.140996505818879	1.3420747634183783	0.9399182482193796	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.01980350070001174	0.0773848133834654	0.22072552793589256	-0.06595590116896179	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7064306729990706	0.6523135240033033	0.5175963658649039	0.7870306821417027	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.73006993006993	0.6827446943300601	0.564935064935065	0.8005543237250554	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0129218816832268	1.0439442509013241	1.1211701487421195	0.9667183530605287	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.004352080819722166	0.030326765141912824	0.09498714951842999	-0.03433361923460434	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7140159575957921	0.6486557370116568	0.4859505070468948	0.8113609669764189	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7327894327894328	0.6773154893886602	0.5392207792207793	0.815410199556541	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1193025801086283	1.1218064475819354	1.1280394793771895	1.1155734157866812	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.08218223023758173	0.0829335033598021	0.08480369389809538	0.08106331282150883	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6991834594217267	0.6445521961994882	0.5085552217951929	0.7805491706037837	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7074592074592074	0.654182768451061	0.5215584415584416	0.7868070953436807	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0252144282218651	1.103450308992483	1.2982077143150845	0.9086929036698813	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.002951755052672755	0.05897093076195458	0.21311889332177156	-0.0951770317978624	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6671426425517286	0.6115044967781949	0.473001027512164	0.7500079660442257	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6999222999222999	0.6439673740893253	0.5046753246753247	0.7832594235033259	hoopvol.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.08359590680792	1.1476489253798514	1.3133512995115875	0.9819465512481155	hoopvol.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.03985244565169699	0.08611303391895228	0.20578716443641706	-0.033561096598512495	hoopvol.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7077745993809887	0.6578909043623301	0.5288439542053653	0.7869378545192949	hoopvol.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7152024446142093	0.6698924487716518	0.5526774595267746	0.7871074380165289	hoopvol.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0504189898974066	1.0929712324999776	1.2030520340153246	0.9828904309846307	hoopvol.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.02578655270062559	0.059208134233960805	0.1456683125484584	-0.02725204408053681	hoopvol.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7210744507521138	0.6558541548445292	0.4871320849966474	0.8245762246924111	hoopvol.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7190221543162719	0.6657730480395487	0.5280199252801993	0.8035261707988981	hoopvol.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1344985314466451	1.1723162676167187	1.2701491068393005	1.074483428394137	hoopvol.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.08260605484599141	0.1085995373427424	0.1758435464104243	0.041355528275060505	hoopvol.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6921805407847009	0.6394624997561702	0.5030832197041012	0.7758417798082391	hoopvol.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.706951871657754	0.6551930261519303	0.5212951432129515	0.7890909090909091	hoopvol.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.015005143369296	1.0457287642155493	1.1252094355352047	0.9662480928958938	hoopvol.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.002649212152788239	0.02933080408448547	0.09835492234257179	-0.03969331417360085	hoopvol.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6420039409291217	0.5729399288792505	0.39427433248936616	0.7516055252691347	hoopvol.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6707410236822001	0.607343673346164	0.44333748443337484	0.7713498622589532	hoopvol.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0439972420896342	1.0961116999924951	1.2346887812341938	0.9575346187507966	hoopvol.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.01917020509526824	0.06169632168838213	0.1747771317200713	-0.05138448834330706	hoopvol.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6863488161968173	0.6337553920050932	0.49390469585891783	0.7736060881512686	hoopvol.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7152292152292152	0.6672656111012276	0.5397260273972603	0.7948051948051948	hoopvol.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0018632625956037	1.0861575729509532	1.3103038073049507	0.8620113385969557	hoopvol.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.023921370394752617	0.044873525373423304	0.22780540730243654	-0.13805835655558993	hoopvol.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6787412066855045	0.6299277481241976	0.5001283242225403	0.7597271720258548	hoopvol.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6931623931623931	0.6447630392240279	0.5160647571606476	0.7734613212874082	hoopvol.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	0.9938908271635618	1.0360605505131504	1.14819367851092	0.9239274225153807	hoopvol.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.012888191047441535	0.0252394924964525	0.1266244691927162	-0.0761454841998112	hoopvol.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6840870955278323	0.6302248479155634	0.48700023494657557	0.7734494608845512	hoopvol.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6986013986013986	0.6478307279379345	0.512826899128269	0.7828345567476002	hoopvol.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0143605701293257	1.0546347380780892	1.1617274119418464	0.9475420642143318	hoopvol.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.0016225310022593559	0.033142099525694094	0.12558441252047942	-0.05930021346909123	hoopvol.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5873596802475408	0.5197113543474741	0.33982830593138735	0.6995944027635607	hoopvol.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6418803418803418	0.5800646643410193	0.41569115815691154	0.7444381705251271	hoopvol.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0028885924978244	1.0353982726378963	1.1218444675558146	0.9489520777199779	hoopvol.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.0047879785141988086	0.024131904043508925	0.1010325008446863	-0.052768692757668455	hoopvol.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6641200836081966	0.6079544512345747	0.4586049287865347	0.7573039736826147	hoopvol.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6818958818958819	0.6297007340485601	0.4909090909090909	0.7684923771880293	hoopvol.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0077563255877464	1.016775329349938	1.0407576802630385	0.9927929784368374	hoopvol.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0038937857048519497	0.012162234366900577	0.034148791036438975	-0.00982432230263782	hoopvol.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.662242756425516	0.5952781724941827	0.4172132561313192	0.7733430888570462	hoopvol.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6738927738927739	0.6128578390043548	0.450560398505604	0.7751552795031056	hoopvol.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0204432412378897	1.0215913424575815	1.0246442479735807	1.0185384369415824	hoopvol.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.015570460231193503	0.015938095148846882	0.016915669816243373	0.014960520481450393	hoopvol.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6471625848552166	0.5752358036869304	0.38397595376216936	0.7664956536116915	hoopvol.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6714840714840715	0.6122645668804096	0.45479452054794517	0.7697346132128741	hoopvol.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	0.9778083549358068	1.0178150318022516	1.1241964225607528	0.9114336410437505	hoopvol.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.027011037484122438	0.010097929181229669	0.10877404508682505	-0.08857818672436571	hoopvol.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6122582272459612	0.5573259870204262	0.41125616642070817	0.7033958076201443	hoopvol.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6501165501165501	0.6027946443074496	0.4769613947696139	0.7286278938452851	hoopvol.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0055098347407936	1.0374186951215718	1.1199655295848892	0.9548718606582544	hoopvol.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.0026322462821153545	0.02537773580396143	0.09783834163533399	-0.04708287002741113	hoopvol.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7014831775622006	0.6452620774470765	0.4998205358449077	0.7907036190492452	hoopvol.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7094728800611153	0.6601358541831768	0.5325031133250311	0.7877685950413224	hoopvol.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	0.9974672674432198	1.0323399269079525	1.1225539807406306	0.9421258730752744	hoopvol.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.009811834000255402	0.021368943538316056	0.10203225934462047	-0.05929437226798836	hoopvol.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6648552233617032	0.6099736461672486	0.46799739212072483	0.7519499002137724	hoopvol.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6710466004583652	0.6180489829804898	0.4809464508094645	0.7551515151515151	hoopvol.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.027116243482939	1.0496931079136442	1.1080984745930769	0.9912877412342116	hoopvol.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.014827255971450825	0.03391876057379271	0.08330765291463367	-0.015470131767048253	hoopvol.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6296250450117109	0.5543178439273571	0.35950138894826766	0.7491342989064463	hoopvol.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6711229946524064	0.618659572059323	0.4829389788293898	0.7543801652892562	hoopvol.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0236179123210125	1.0389740784313777	1.0786998124994966	0.9992483443632588	hoopvol.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.014242636061914244	0.02832789208334369	0.06476583700834596	-0.008110052841658577	hoopvol.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6001775372590616	0.5357754584056421	0.36917008050223094	0.7023808363090533	hoopvol.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6334606569900687	0.5733740895882864	0.4179327521793275	0.7288154269972452	hoopvol.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	0.9997674129629552	1.085117736165193	1.3059153114057644	0.8643201609246214	hoopvol.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.024330194595575956	0.04603981387283895	0.22808396621504273	-0.13600433846936483	hoopvol.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6935325680423906	0.6349309037156092	0.4833309460006745	0.7865308614305438	hoopvol.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.720855614973262	0.6750111324955659	0.5564134495641345	0.7936088154269972	hoopvol.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0885104706543771	1.126259493902083	1.2239145757820167	1.028604412022149	hoopvol.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.05210018761369572	0.07947403918653734	0.15028900303801893	0.008659075335055754	hoopvol.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6873047645279184	0.6244854521466433	0.4619746222907359	0.7869962820025507	hoopvol.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6966386554621848	0.6397698026340616	0.4926525529265255	0.7868870523415977	hoopvol.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.009725215184308	1.0373651158294992	1.1088683370637982	0.9658618945952002	hoopvol.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.0012025545094138986	0.026769886542481462	0.09291146288889537	-0.03937168980393245	hoopvol.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6775804576511115	0.5947093618185135	0.3803254399907058	0.8090932836463214	hoopvol.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6877769289533995	0.6286569304502057	0.4757160647571606	0.7815977961432506	hoopvol.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	0.9927525210689769	1.0422360611810848	1.1702478279928419	0.9142242943693276	hoopvol.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.017873566445529163	0.026199669379875952	0.1402152142325544	-0.0878158754728025	hoopvol.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6266161945899272	0.5508546012607503	0.35486265330048816	0.7468465492210123	hoopvol.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6514132925897632	0.5869466772331031	0.42017434620174343	0.7537190082644628	hoopvol.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	0.9943926044276858	1.056483769990841	1.217110915686829	0.8958566242948529	hoopvol.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.0195614855064108	0.03384071355395033	0.17198988068836282	-0.10430845358046216	hoopvol.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7033981832613623	0.6527214517436745	0.5216229506435689	0.78381995284378	hoopvol.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7113063407181054	0.658472395184724	0.5217932752179327	0.7951515151515152	hoopvol.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0059662333061836	1.0779623129370597	1.2642130406778043	0.8917115851963152	hoopvol.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.014812783356714331	0.044224863537690395	0.19695268919930262	-0.10850296212392183	hoopvol.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.698668149639761	0.6361537595405669	0.47443175037091245	0.7978757687102213	hoopvol.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7011459129106188	0.6460062643873354	0.5033623910336239	0.7886501377410469	hoopvol.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.026857864456006	1.0621484310061033	1.1534435922987463	0.9708532697134603	hoopvol.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.012841939494946998	0.04273354386376276	0.12006182473091659	-0.034594737003391066	hoopvol.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6324401176566355	0.5653491422524491	0.3917877058807496	0.7389105786241487	hoopvol.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6638655462184874	0.6048152760481528	0.4520547945205479	0.7575757575757576	hoopvol.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	0.9892482403846039	1.0157428903263361	1.084283397784296	0.9472023828683764	hoopvol.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.01421694630100199	0.010511027218770893	0.07448121958513987	-0.05345916514759808	hoopvol.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6503328000371711	0.5830446026547159	0.4089729616001038	0.7571162437093281	hoopvol.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6435446906035142	0.5789109022981999	0.411706102117061	0.7461157024793388	hoopvol.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0928914775268777	1.1593588116833744	1.331306915262138	0.9874107081046108	hoopvol.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.04821283764573707	0.09477056975628673	0.2152133984770565	-0.02567225896448304	hoopvol.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6991169738171165	0.6453809883464365	0.5063683302809819	0.7843936464118911	hoopvol.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7174942704354469	0.6718230876636855	0.5536737235367373	0.7899724517906336	hoopvol.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0151369367197682	1.072407653340781	1.220564507208183	0.9242507994733787	hoopvol.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.002939192997725698	0.04441218118255991	0.16690812743155964	-0.07808376506643983	hoopvol.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6879933888557631	0.6337149548934614	0.49329900616489847	0.7741309036220244	hoopvol.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6854851031321619	0.6330450205668139	0.49738480697384807	0.7687052341597796	hoopvol.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0170233747868225	1.0559924884815652	1.1568038913005736	0.955181085662557	hoopvol.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.004273595327793097	0.03629068385797796	0.11911749983823879	-0.04653613212228287	hoopvol.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6531167269491743	0.588869571162406	0.422664972496636	0.7550741698281761	hoopvol.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6711993888464477	0.6191312879731311	0.48443337484433374	0.7538292011019284	hoopvol.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0288843251362585	1.0527186460894442	1.1143769981205116	0.9910602940583769	hoopvol.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.016044708571736677	0.03757283526856166	0.09326516302773932	-0.01811949249061601	hoopvol.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6214088744415226	0.5566003693303959	0.388943584369003	0.7242571542917888	hoopvol.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6505729564553093	0.5877293482772934	0.42515566625155665	0.7503030303030302	hoopvol.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.103262721271818	1.1614136276695082	1.318846569380328	1.0039806859586884	hoopvol.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.051142195566543855	0.08993444790338004	0.19495737496164386	-0.015088479154883778	hoopvol.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6834222129251901	0.6292926424135703	0.4827467320040632	0.7758385528230775	hoopvol.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7141687141687142	0.6664883800410116	0.5374025974025974	0.7955741626794258	hoopvol.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0712725469634263	1.1068427500861708	1.2031425682965275	1.010542931875814	hoopvol.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
