measure	globqual	meanclassqual	classqual_goedkoop_2	classqual_goedkoop_1	classqual_goedkoop_4	model	technique
SCP	0.7226153864949318	0.3689050749653269	0.21734555173746903	0.8429015554273127	0.046468117731198834	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7459459459459459	0.4240292672790262	0.3016042780748663	0.8543219076005961	0.11616161616161616	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0595817469940125	1.028454513413378	0.9903829341855326	1.0719182585793665	1.023062347475235	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.017017295765877537	-0.030957807524885996	-0.06550253748314946	-0.010253793542590775	-0.017117091548917746	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7382403006534819	0.34685571117774866	0.12259271115484895	0.8753426425281178	0.04263177985027931	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7449017199017198	0.409761874612405	0.29465240641711227	0.8568554396423249	0.07777777777777778	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0769749964079982	1.0152843672258902	0.9709691179481349	1.099220076192032	0.9756639075375035	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.0398104030861959	-0.022777755638793227	-0.07716126866946993	0.0630462761801785	-0.054218274427088244	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7116058257874778	0.33349379827287096	0.10036689286656886	0.8452247302676694	0.05488977168437455	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7398034398034398	0.4170712265697801	0.2914438502673797	0.8486587183308495	0.1111111111111111	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0526523657975337	1.1070175384802803	1.1158892451985096	1.0351855100661889	1.1699778601761426	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.05574112868844643	0.0017059999410776138	0.01574249615108146	-0.07452822135847628	0.06390372503062766	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7017549847046559	0.3644150242401153	0.2155706982756885	0.8167784645628359	0.06089590988182155	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7387592137592137	0.4152128809795155	0.2983957219251337	0.8472429210134128	0.1	goedkoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0514884501607797	1.0020923534900623	0.9694354732311021	1.0692356964948855	0.967605890744199	goedkoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.017963270248414202	-0.039195372185093266	-0.05087957014453734	-0.01048969871844686	-0.05621684769229561	goedkoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7056787065520052	0.327258904917014	0.1048020627488977	0.8398150151056942	0.037159636896449945	goedkoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.744	0.4183939899110178	0.3144385026737968	0.8536621273463378	0.08708133971291866	goedkoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0863272989314623	1.0402468811168284	1.0321644248875355	1.101410750361695	0.9871654681012545	goedkoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0011778215081621301	-0.016240818717031844	-0.00866615638798096	0.00618011168920688	-0.046236411452321456	goedkoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7118710541171985	0.35681541960784574	0.19113690713778533	0.8348937882037087	0.04441556348204308	goedkoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7563030303030303	0.4435875785720987	0.3786096256684492	0.8593301435406698	0.09282296650717703	goedkoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0796378945777219	1.0132702486631604	0.9826500750176131	1.1026105836590008	0.9545500873128675	goedkoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.003964873763426013	-0.03219167786355554	-0.03827204031616625	0.015782756017512996	-0.07408574929201336	goedkoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6977064530127988	0.3508520780020095	0.1877405950610542	0.8179704321570582	0.04684520678791609	goedkoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7320606060606061	0.41370744838237095	0.27807486631016043	0.8415163783584836	0.12153110047846889	goedkoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0571138471784183	1.096960088021635	1.051436690793576	1.0475257840981957	1.1919177891731336	goedkoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.036266915232770654	-0.003249055680841687	-0.05110371460437245	-0.04354527489893698	0.08490182246078437	goedkoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6835935456655656	0.3423321428224609	0.15542848691489458	0.8036565976099386	0.06791134394254943	goedkoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7349090909090908	0.4145987139795189	0.24438502673796791	0.847258005152742	0.1521531100478469	goedkoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0995815041491357	1.11938621544074	0.9722954825999551	1.1039379092619295	1.2819252544603348	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.021488967295438456	0.011219815900432603	-0.12933748650389237	-0.02167229155328429	0.18466922575847447	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7533639826815243	0.4372760659188195	0.3829902100215578	0.8569438379416393	0.07189414979326136	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7851805728518058	0.4933769063180828	0.4459893048128342	0.8806060606060606	0.15353535353535352	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1178411431969906	1.1328992695971996	1.1775106089598781	1.1098778536572724	1.111309346174448	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.031144752106532617	0.010220638984290728	0.031002856655572213	-0.04568571093129901	0.04534477122859898	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7528099515194373	0.4404605612623382	0.41436074048677995	0.8531795661609053	0.05384137713932934	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7761519302615193	0.47114280055456526	0.4235294117647059	0.8757575757575757	0.11414141414141414	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0525035752472112	1.0906345102129387	1.0087040074414202	1.046385208565875	1.216814314631521	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.0859932521467006	-0.014167543016338458	-0.08440796308928532	-0.10357862565101683	0.14548395969128677	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7414953162385162	0.40738098593009214	0.29962518926826837	0.8546128651942768	0.0679049033277312	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7740971357409714	0.47464151317092496	0.3679144385026738	0.8762121212121212	0.1797979797979798	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0999801483099527	1.2236706012941045	0.9523313143273674	1.080534638772012	1.6381458507829345	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.0988897430966669	0.0193906950797066	-0.18076868125159526	-0.12175947575903318	0.3607002422497482	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7327103934265595	0.37278140596504605	0.17634649201232375	0.8603589868749807	0.08163873900783371	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7584059775840598	0.4466726084373143	0.32941176470588235	0.8651515151515151	0.14545454545454545	goedkoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.1349038849318909	1.1158296503766785	1.0576856389638642	1.1451088425961697	1.1446944695700012	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	5.072497332391427e-4	-0.0232490440435686	-0.11199486600502248	0.01439406827269772	0.027853665601618963	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7441895192094127	0.43368470681332727	0.40179462470352706	0.844394826333209	0.05486466940324586	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7673723536737235	0.4731610219845514	0.4288770053475936	0.8633333333333333	0.12727272727272726	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0459289903394882	1.0521557444339336	1.0826029971866296	1.0417712028140182	1.032093033301153	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.03709130542356679	-0.026248483507048153	-0.018865017475666445	-0.04104235493103712	-0.018838078114440895	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7399343657876692	0.4079986751310282	0.32910055652461645	0.8502851236420271	0.044610345226441105	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7585305105853051	0.43593236284412756	0.3689839572192513	0.8650757575757576	0.07373737373737374	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1178115435102005	1.0228000527487784	0.9656252661526444	1.1518908270184784	0.950884065075212	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.037707777806039934	-0.029512707141202056	-0.06458562731471247	0.061431204243351224	-0.08538369835224492	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7194499138105476	0.3801079033076408	0.2598026447483711	0.8351202961175377	0.04540076905701367	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7518057285180573	0.4478099623687859	0.3449197860962567	0.8550757575757576	0.14343434343434344	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0552193560290646	1.1460036707325865	1.052075590352817	1.0333632625913607	1.3525721592535818	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.07043823280219721	-0.012403598247325403	-0.14125271112795557	-0.07945101934612038	0.18349293573209974	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7258858622686416	0.4004150216027883	0.27307289316983724	0.8376896140773666	0.09048255756116108	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7538605230386052	0.44862101406219057	0.31871657754010696	0.859469696969697	0.16767676767676767	goedkoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.1380667218281781	1.1339186030020594	1.1696632120190915	1.1370204461463502	1.0950721508407362	goedkoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-5.10078359620402e-4	-0.0014275025764586963	0.021245634868019843	-0.0017173141219764408	-0.02381082847541949	goedkoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7749169441206546	0.45508562982116857	0.4311236648883079	0.8779446273962314	0.05618859717896645	goedkoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7802371541501976	0.49969276698114573	0.4443850267379679	0.8728750923872874	0.18181818181818182	goedkoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1223150345347621	1.1278863247801136	1.0367141112000602	1.1265725248697203	1.2203723382705605	goedkoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.004768396477425752	0.005964529168909038	-0.09481340717808251	0.011048341373540625	0.101658653311269	goedkoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7338425610665136	0.422419889510524	0.3597058159064462	0.8367638978774934	0.07078995474763244	goedkoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7599878382487077	0.45237560228121276	0.3983957219251337	0.8611234294161123	0.09760765550239234	goedkoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0667041054507136	1.030955609812922	0.9567051648034361	1.0829492524157502	1.0532124122195796	goedkoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.006967563476261695	-0.034486715286594735	-0.12754288382257273	0.007910064093710326	0.016172673869078186	goedkoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7088967969701419	0.3384156161029428	0.11583562818608352	0.8411141751251693	0.05829704499757563	goedkoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.737975068409851	0.41980989384900885	0.2802139037433155	0.8481152993348116	0.13110047846889952	goedkoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0334663865533278	1.113281741722894	1.159446593181853	1.00509996213001	1.1752986698568186	goedkoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.055851801864000516	-0.01783777919240878	0.026986118051738974	-0.07087104455570457	-0.00962841107326074	goedkoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6889634899212829	0.35991277969174573	0.2104455311892819	0.8032086875603297	0.06608412032562558	goedkoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7384615384615384	0.4218106459139458	0.2711229946524064	0.8488543976348855	0.14545454545454545	goedkoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0653516861008405	1.1274019698736326	1.094010778334185	1.0487700996656173	1.2394250316210953	goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.07217936273097102	0.005583998220320545	-0.007647948752036103	-0.0948424886127858	0.11924243202578354	goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7376910307445974	0.42094245325861596	0.3310720109187849	0.8394616819798175	0.09229366687724551	goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7615549433731251	0.44431304919109793	0.32727272727272727	0.8652623798965262	0.1404040404040404	goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1092316563105524	1.1872911344535566	1.1083733011064043	1.0908003559085349	1.3626997463457309	goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.05485959672058571	0.02369745696459654	-0.028679351126644957	-0.07518759927720392	0.1749593212976385	goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7474944666014015	0.43696978800374386	0.3487868556437003	0.8472705490954323	0.11485195927209887	goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7630853994490358	0.4561774433171329	0.3586776859504132	0.8623798965262379	0.14747474747474748	goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0383531022356374	1.1453695526611476	1.1333658437119587	1.0067562625640483	1.2959865517074356	goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.11365510400511246	0.007604956452883148	-0.0012129808534585714	-0.14977210011040443	0.17379995032251244	goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7261581151657703	0.39202710792444134	0.2493103699535016	0.8366659685395238	0.0901049852802987	goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7544536271808999	0.4477897974572032	0.315702479338843	0.855949741315595	0.1717171717171717	goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1118126892326448	1.1818595806382113	0.9905913756530104	1.1031977224247234	1.4517896438369	goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.07746357384017595	0.02154746442422476	-0.09609324527079266	-0.09968792030867764	0.2604235588521446	goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.709154283469394	0.34465202075583523	0.10454985141680168	0.8352603741155391	0.0941458367351649	goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7497398224670951	0.4457733282566985	0.29366391184573004	0.8517368810051736	0.1919191919191919	goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.074405503579774	1.1502493254803965	1.1087967665240797	1.0541799100411853	1.2877712998759248	goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.024737503274130657	-0.013544790196011023	-0.10373113625792751	-0.022191459464751304	0.08528822513464575	goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7406708008676272	0.4244746308944288	0.3427171900211315	0.8417405260485489	0.08896617661360588	goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7675543311906948	0.4599893987920595	0.3559228650137741	0.8674796747967479	0.15656565656565657	goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.146327153753434	1.2220200614776864	1.2107888964897613	1.1241589820071423	1.3311123059361558	goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.012170249878933507	0.026911407065527707	-0.012602391420537293	-0.021398001422253017	0.11473461403937343	goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7351574962466735	0.4070711554266973	0.3093146057341511	0.8408781355535443	0.07102072499239659	goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7624119987756351	0.45590046809559004	0.35757575757575755	0.861640798226164	0.14848484848484847	goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0368915216026875	1.1294670436648406	1.0187088669152917	1.0161619673437168	1.3535302967355132	goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.10344512319214653	-0.0031249681976635766	-0.1117851522800215	-0.12665647377716388	0.22906672146419466	goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7265715383714948	0.3893534637353263	0.20066407821953203	0.8410381521111112	0.12635816087533577	goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7525558616467707	0.46452552128827074	0.32011019283746556	0.8492239467849224	0.22424242424242424	goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0344503080446543	1.1340190515504607	1.0697715010872957	1.008544474514158	1.3237411790499283	goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.060210794178043384	-0.008037960746834915	-0.08237766056494232	-0.07110917141261255	0.12937294973705013	goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7261884453138554	0.3800877147032662	0.2197108929932844	0.8414805625848221	0.07907168853169219	goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7499234771962044	0.43643008055424903	0.34104683195592284	0.8510716925351072	0.11717171717171716	goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.1175734949931662	1.2217573022101607	1.0167354823679895	1.0981616229668896	1.550374801295603	goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.05568281906490776	0.02699593455166366	-0.1114246005246276	-0.07268528500459537	0.26509768918421395	goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7125009308230137	0.3751297273571303	0.16856361761118713	0.8326290812428941	0.12419648321730956	goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7506060606060606	0.4394235279684196	0.2983957219251337	0.8581523739418476	0.16172248803827752	goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0536306537213662	1.155050424327605	1.0549849014798567	1.0281866158225375	1.381979755680421	goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.07221795998424241	-0.017648909481751924	-0.13272160968004407	-0.08187971934040439	0.16165460057519268	goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6877902978235005	0.35749995953262503	0.17655883542327375	0.8039965312383396	0.09194451193626182	goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7366666666666667	0.4205950911833265	0.30374331550802136	0.8441663599558337	0.1138755980861244	goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0613528118885929	1.1629779434302308	1.0461780730442292	1.0369448670850494	1.4058108901614135	goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.05762055828471034	0.010594939534934839	-0.08507266979311058	-0.07286837277196373	0.18972586116987883	goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7020419046010539	0.3654573092360103	0.14417826410176549	0.8228896087383206	0.12930405486794466	goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7453333333333333	0.45497484971169183	0.33636363636363636	0.8448288553551712	0.18373205741626794	goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0362702214900696	1.042967896261446	1.0428214580574415	1.0341648003914774	1.051917430335419	goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.04257977371486095	-0.0368634364195936	-0.04621726181629593	-0.0437695496109518	-0.020603497831533084	goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7157577014528467	0.3655823229729269	0.2126430681835584	0.8364011929984377	0.047702707736784644	goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7350909090909091	0.4178267552880556	0.2737967914438503	0.8447552447552448	0.13492822966507176	goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0891835277242936	1.1981083035536866	1.0305073186062172	1.0675978572050882	1.4962197348497543	goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.04594333427112722	0.03175095514285471	-0.098263292280951	-0.06060871549469859	0.25412487320421373	goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7445938637077598	0.4265535676222672	0.33028848027904767	0.8485373664303625	0.10083485615739145	goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7670416539981757	0.46221939968069997	0.37379679144385025	0.8663967611336032	0.14646464646464646	goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.13612197766683	1.3804624537367187	1.1261229028988897	1.0792031981406862	1.9360612601705802	goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.05353857798119439	0.05123753162823142	-0.12525570471723235	-0.07323480458002576	0.3522031041819524	goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7302453805257769	0.4265744701754067	0.3227500754880678	0.8303246558075383	0.1266486792306139	goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7623593797506841	0.4610655254618103	0.3839572192513369	0.8598454177401545	0.1393939393939394	goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1517782834855093	1.33569029513659	1.1190749083167906	1.11069533751844	1.7773006395745399	goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.020091204560133916	0.010304956461733688	-0.24484330316946926	-0.011555654854594545	0.28731382740926487	goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7361981804621722	0.401859278165134	0.23031440561895217	0.8503835128706071	0.12487991600584268	goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7660687138948008	0.47444108465780294	0.3449197860962567	0.864262053735738	0.21414141414141413	goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1206755370964985	1.2772832637591969	0.9892689995542747	1.09292744696938	1.7496533447539362	goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.09151067030312678	0.043717056994729435	-0.11677779000177481	-0.12163304304944061	0.36956200403540374	goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7194757470833113	0.3640082322707462	0.12498611532615489	0.8448341746291324	0.12220440685695141	goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7648525387655822	0.4769915556293265	0.36310160427807486	0.8608023555391976	0.20707070707070707	goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0766763313907128	1.201726912450447	1.1281378360376122	1.0435928578030447	1.433450043510684	goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.07212615896665915	0.017834646488151872	-0.08193374411875949	-0.09265437788424076	0.22809206146745586	goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7557276500025366	0.4171071062358729	0.30335863618103615	0.8671836045201953	0.08077907800638724	goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
