measure	globqual	meanclassqual	classqual_hachelijk_2	classqual_hachelijk_1	model	technique
kNN	0.7589197413465196	0.7582587687902649	0.7477272727272727	0.768790264853257	hachelijk.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.276427093333891	1.2719893498950394	1.2012813044360036	1.3426973953540753	hachelijk.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.1733747448225449	0.1698289964931375	0.1133334064445798	0.2263245865416952	hachelijk.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.7383322267634792	0.7371260286532768	0.7179072720973841	0.7563447852091694	hachelijk.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.7360973754279193	0.7351927599959096	0.7207792207792207	0.7496062992125984	hachelijk.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.324829195304515	1.336783440834226	1.527254419607622	1.1463124620608303	hachelijk.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.18200223944290975	0.18755959430473962	0.27610678176989567	0.09901240683958358	hachelijk.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.7494369217573966	0.7497248686361804	0.7543128222381351	0.7451369150342257	hachelijk.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.7602130087485736	0.7598399631864199	0.7538961038961038	0.7657838224767358	hachelijk.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.3370115170119725	1.340063271635608	1.3886878953055355	1.2914386479656808	hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.20231815388593505	0.2024145914577864	0.20395116343595085	0.20087801947962192	hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.7897085384435439	0.7890103082540592	0.7778851739016022	0.8001354426065161	hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.792848992012172	0.7917661570712752	0.774512987012987	0.8090193271295634	hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.3175972584586808	1.3197231135916194	1.3535950720431085	1.2858511551401304	hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.19616314489361272	0.1959626716753379	0.1927684650641592	0.1991568782865166	hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.8007207477138203	0.8002828338560528	0.7933054063889571	0.8072602613231485	hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.80114111829593	0.799884957562123	0.7798701298701298	0.819899785254116	hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.57106994834465	1.5821631520182875	1.7589148638849132	1.4054114401516618	hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.304033118838746	0.30760705051130366	0.36455169516072256	0.25066240586188476	hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.8190851165977554	0.8193416112951226	0.8234284268065054	0.8152547957837397	hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.8419170787371624	0.8410330810921363	0.826948051948052	0.8551181102362204	hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.469902552305404	1.4810435962560935	1.6585575632037444	1.3035296293084424	hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.256293513895031	0.26069301114364146	0.3307916673048348	0.19059435498244817	hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.8029314049511909	0.8006173273481729	0.7637463575400862	0.8374882971562595	hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.8120958539368581	0.8105378873095408	0.7857142857142857	0.835361488904796	hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.3144579844799302	1.3123790723661386	1.279255072686393	1.3455030720458843	hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.19920735251521499	0.19734942134008804	0.1677463846163984	0.22695245806377765	hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.772567742519285	0.7717062403971944	0.7579796399185535	0.7854328408758353	hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.7726892354507418	0.7722408988649145	0.7650974025974026	0.7793843951324266	hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2795588462537717	1.2757514873694085	1.2150875691452214	1.3364154055935957	hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.18191075124705605	0.17904746871958105	0.1334258337818123	0.22466910365734977	hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.7826083394048715	0.7819240495341453	0.77102103092724	0.7928270681410505	hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.7803727653100038	0.7796815880969423	0.7686688311688311	0.7906943450250536	hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.3953816255916367	1.3937569968500632	1.367871245567656	1.41964274813247	hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.24342844563947125	0.24214335685940963	0.22166760896376128	0.262619104755058	hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.8581010322009527	0.8577634271547845	0.8523842534191712	0.8631426008903977	hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.8596424496006085	0.858689538807649	0.8435064935064935	0.8738725841088045	hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.384964835861397	1.3906654360024262	1.481494998249491	1.2998358737553615	hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.22720150948384085	0.22934740540052884	0.26353868033975714	0.1951561304613005	hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.7642240316916752	0.7636019995719634	0.7536909544645551	0.7735130446793715	hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.7860783567896539	0.7852515594641578	0.772077922077922	0.7984251968503937	hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.3199057456460443	1.3148491000815299	1.234279880753599	1.3954183194094607	hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.20554172873027263	0.20237339419075207	0.15189126386105786	0.25285552452044624	hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.838004568836543	0.835754754253049	0.7999077085560465	0.8716017999500515	hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.8241156333206542	0.8229695009714695	0.8047077922077922	0.8412312097351468	hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.2968452393026613	1.2904406680811826	1.1883944999522882	1.3924868362100769	hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.19330260554623438	0.18928265353304402	0.1252314181228777	0.25333388894321035	hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.845612774063862	0.8451089880384772	0.8370819973673465	0.853135978709608	hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.8295169265880563	0.8288091829430413	0.8175324675324676	0.8400858983536149	hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.3007733474537566	1.295654566211772	1.214095318422821	1.3772138140007233	hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.19260143306671193	0.18935278537706218	0.13759099885530937	0.24111457189881497	hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.8179375489170919	0.8179360284458401	0.817911802270562	0.8179602546211183	hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.8150627615062761	0.8143266182636262	0.8025974025974026	0.8260558339298496	hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.2418106433303724	1.2430884826428068	1.2634487223542619	1.222728242931352	hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.15405962681664884	0.15420428787616383	0.15650922075776924	0.15189935499455842	hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.6571763091121546	0.6558890376577802	0.6353785124847481	0.6763995628308124	hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.6871053632559908	0.6858344411494017	0.6655844155844156	0.706084466714388	hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.4482508081849383	1.446633833986401	1.4208700450897103	1.4723976228830922	hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.25652418754407064	0.25440149806393686	0.22057997901380494	0.2882230171140687	hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8084824136263953	0.8071223463952446	0.7854519418455788	0.8287927509449106	hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.8023583111449221	0.8012315932099396	0.7832792207792207	0.8191839656406585	hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.3891235609547867	1.3864288854425613	1.3434937222811048	1.4293640486040178	hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.23183711451447162	0.22922522172161494	0.1876090632220983	0.2708413802211316	hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.8088860276817126	0.8072932048820884	0.7819142282747439	0.832672181489433	hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.8063141879041461	0.80461831475611	0.7775974025974026	0.8316392269148174	hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.5093072357125163	1.515115053047977	1.607652942592983	1.422577163502971	hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.283362946873855	0.28467966332459593	0.3056593454397357	0.2636999812094562	hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.8296016560745092	0.8276625735094676	0.7967665246398022	0.8585586223791328	hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.8270825408900723	0.8254352438899684	0.7991883116883117	0.8516821760916249	hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.4748620079492947	1.4877099805177876	1.6924210101091073	1.2829989509264679	hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.2609964709762511	0.26579957630825285	0.3423290545981471	0.18927009801835856	hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.8325822025921854	0.8318848288599309	0.8207733407260086	0.8429963169938531	hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.8451882845188284	0.8440344104714184	0.8256493506493506	0.862419470293486	hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.3500138219141626	1.3428711409063463	1.2290644235151396	1.4566778582975533	hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.21713320037191758	0.21266775797001888	0.14151837569976683	0.28381714024027094	hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.8145502995424401	0.8151356046099578	0.8244614653524069	0.8058097438675087	hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.804488398630658	0.8042041619797525	0.7996753246753247	0.8087329992841804	hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2615395169592087	1.2564268710892823	1.1749653802284554	1.3378883619501092	hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.16838754416605548	0.1648522377508203	0.10852302220140639	0.22118145330023423	hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.7386523075602488	0.7381576764429716	0.7302765539743539	0.7460387989115893	hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.7557246101179156	0.7555495193782595	0.7527597402597402	0.7583392984967788	hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.2749371508465948	1.2680033218805724	1.1575243136886177	1.378482330072527	hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.17308597165596945	0.1685507160188349	0.09628897620049105	0.24081245583717875	hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.7803989093655735	0.7799552852766185	0.7728868747926005	0.7870236957606365	hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.7950551540509699	0.7941104663053482	0.7790584415584415	0.8091624910522548	hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.3957650255676681	1.4057763329216046	1.5652898300943279	1.2462628357488814	hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.22030466096866066	0.22480174953146553	0.2964553606321565	0.1531481384307746	hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.7924253350794387	0.7918960021562564	0.7834619642468849	0.8003300400656279	hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.8047166222898441	0.8042079967276817	0.7961038961038961	0.8123120973514674	hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.0864698947804867	1.0831161077875677	1.0296791017003915	1.1365531138747438	hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.060154709969341566	0.057162195808019164	0.00948147017094883	0.1048429214450895	hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.5811536706823088	0.5813974452497079	0.585281586690268	0.577513303809148	hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.594598706732598	0.5944095766438287	0.5913961038961039	0.5974230493915533	hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.068508191981648	1.0662017093464426	1.0294517526921714	1.102951666000714	hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.04707840853326292	0.044876100323217157	0.009785989509821189	0.07996621113661312	hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.5280474763522613	0.5283712627270496	0.533530258965343	0.5232122664887562	hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.5717002662609357	0.571540418243174	0.5689935064935064	0.5740873299928417	hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.1492641380264865	1.1467873311237984	1.1073235411409663	1.1862511211066304	hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.1017425065299358	0.0993633967638729	0.06145624782460408	0.13727054570314173	hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.6357114698572527	0.6340839135675267	0.6081515166845599	0.6600163104504935	hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.6585013313046786	0.6572706820738317	0.6376623376623376	0.6768790264853257	hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.2357947267645126	1.2425173891098886	1.3496318091462105	1.1354029690735667	hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.142863094508234	0.14667219089669983	0.20736379335292202	0.08598058844047766	hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.6732332488463647	0.672555175327487	0.6617512039267024	0.6833591467282716	hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.6877139596804869	0.6870014827691993	0.6756493506493506	0.6983536148890479	hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.4794385784428081	1.4859301453238152	1.5893624442945258	1.3824978463531046	hachelijk.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.26453316008243466	0.2659614603554334	0.2887190447052137	0.2432038760056531	hachelijk.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8369944668200298	0.8353508747165805	0.8091629738682893	0.8615387755648718	hachelijk.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.8411563332065424	0.8392627057981388	0.8090909090909091	0.8694345025053686	hachelijk.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.3995541900656991	1.4021913951151856	1.4442108622370051	1.3601719279933662	hachelijk.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.23335740397714433	0.23329955267514985	0.23237778859670483	0.23422131675359487	hachelijk.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.8030932813303977	0.8015185514731404	0.7764278557475074	0.8266092471987734	hachelijk.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.8244199315329023	0.8224217711422436	0.7905844155844156	0.8542591267000715	hachelijk.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.6156159546109805	1.6259920837601387	1.7913184082033913	1.4606657593168861	hachelijk.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.3243359776711584	0.3274012265048739	0.3762408579220743	0.27856159508767353	hachelijk.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.8749549717938961	0.8748061982053428	0.8724357390277256	0.8771766573829598	hachelijk.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.8652719665271966	0.863890735249003	0.8418831168831169	0.885898353614889	hachelijk.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.4372728856570944	1.4468893018821523	1.6001108670680775	1.2936677366962273	hachelijk.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.24169776259946485	0.24576456356812473	0.3105622590021058	0.18096686813414364	hachelijk.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.79201881726758006	0.7897859529054347	0.7542089807352538	0.8253629250756157	hachelijk.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.7909471281856219	0.7892384190612537	0.762012987012987	0.8164638511095204	hachelijk.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.384591728259954	1.3872072383116794	1.4288810318025038	1.345533444820855	hachelijk.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.21947735270906976	0.21962199287946976	0.2219265929278432	0.21731739283109636	hachelijk.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.7298341696074133	0.7293520290819318	0.7216699233759245	0.737034134787939	hachelijk.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.7548117154811715	0.7537893700787401	0.7375	0.7700787401574803	hachelijk.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.4128398856078899	1.4116451541471953	1.3926090995401275	1.430681208754263	hachelijk.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.2444623314608643	0.24301148038857262	0.21989458663672504	0.2661283741404202	hachelijk.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.7818491596140866	0.7805237734350305	0.7594059536487366	0.8016415932213244	hachelijk.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.7973373906428299	0.7961908170569587	0.7779220779220779	0.8144595561918396	hachelijk.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.4651966142118067	1.4703796736728294	1.5529630877517915	1.3877962595938673	hachelijk.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.2686281023683222	0.2699155155805651	0.2904282994289685	0.24940273173216168	hachelijk.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.8412587038220397	0.8398234794696751	0.816955571455332	0.8626913874840182	hachelijk.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.8352225180677063	0.8337560077717558	0.8103896103896104	0.8571224051539013	hachelijk.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.4030004164406218	1.408340644812741	1.493428283541839	1.3232530060836427	hachelijk.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.23858434059765454	0.2404481728853825	0.27014523400318097	0.21075111176758402	hachelijk.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.8134510434384934	0.8133663156983156	0.812016320371483	0.8147163110251483	hachelijk.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.8101179155572461	0.8095587483382758	0.8006493506493506	0.8184681460272011	hachelijk.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.4542546882597238	1.4547183418715584	1.4621058894201246	1.4473307943229923	hachelijk.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.2606521363371498	0.25992712772090865	0.24837532376879976	0.2714789316730175	hachelijk.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.8156509400689261	0.8151285922490613	0.8068058503192148	0.8234513341789078	hachelijk.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.8284518828451882	0.8274714950403926	0.8118506493506493	0.843092340730136	hachelijk.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.4324668909144516	1.4311590499986122	1.41032078473957	1.4519973152576544	hachelijk.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.2573608561853017	0.2559477208166483	0.23343176394277038	0.27846367769052616	hachelijk.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.8347954586400116	0.8347088061805574	0.8333281436599221	0.8360894687011927	hachelijk.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.8392544693799924	0.8384606043562737	0.8258116883116883	0.851109520400859	hachelijk.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.3895645339588751	1.3926871988925766	1.4424416601695542	1.3429327376155993	hachelijk.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.2305543590982369	0.23102235751048256	0.23847913221226316	0.22356558280870195	hachelijk.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.7828043547816964	0.7810399154892768	0.7529265160967245	0.8091533148818291	hachelijk.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.7748953974895397	0.7734156099805707	0.7498376623376624	0.7969935576234789	hachelijk.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.3634781588796174	1.3700071293149485	1.4740353915845563	1.2659788670453407	hachelijk.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.21702259225349874	0.21958298988541947	0.2603786588206897	0.17878732095014918	hachelijk.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.7601114314266628	0.7571827703918359	0.7105194379035938	0.803846102880078	hachelijk.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.7809813617344998	0.7796598578586768	0.7586038961038961	0.8007158196134574	hachelijk.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.5346389938628606	1.536694328927151	1.5694426676181776	1.5039459902361245	hachelijk.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.2931474132600239	0.2924085950878117	0.28063675887722944	0.3041804312983939	hachelijk.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8436156716036933	0.8420043758741304	0.8163310639164277	0.867677687831833	hachelijk.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.8279954355268163	0.8263134011657634	0.799512987012987	0.8531138153185397	hachelijk.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.4156737259080467	1.4142408436772866	1.3914102534671713	1.4370714338874018	hachelijk.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.2438515158633342	0.2415075891006119	0.20416102268123637	0.27885415551998743	hachelijk.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.7910499027219525	0.78908404137698	0.7577613172804168	0.8204067654735431	hachelijk.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.8114111829593001	0.8094718273852133	0.7785714285714286	0.8403722261989979	hachelijk.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.518873484529897	1.5236399639433338	1.5995858692640945	1.447694058622573	hachelijk.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.2895062674398876	0.2903119778307214	0.3031496300580067	0.2774743256034361	hachelijk.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.8348890583857546	0.8323840577202423	0.7924710471164127	0.8722970683240718	hachelijk.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.8370483073411944	0.8351192606605993	0.8043831168831169	0.8658554044380816	hachelijk.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.4421016238513682	1.4533160899934776	1.6319999171910877	1.2746322627958675	hachelijk.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.2483903216468962	0.2526572426828688	0.3206435178560317	0.1846709675097059	hachelijk.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.8365542414286088	0.8357474657240801	0.8228928394985897	0.8486020919495705	hachelijk.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.8384937238493724	0.8374188311688311	0.8202922077922078	0.8545454545454545	hachelijk.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.4039281790777813	1.4007740331448826	1.350517974614032	1.4510300916757335	hachelijk.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.2358087058659483	0.23299242121436375	0.18811961909911698	0.27786522332961056	hachelijk.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.8119317170969677	0.8098615259229891	0.7768764798842637	0.8428465719617144	hachelijk.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
