measure	globqual	meanclassqual	classqual_herinneren_1	classqual_herinneren_2	model	technique
SIL	0.13481036470960758	0.12539004532148834	0.09892343370724846	0.1518566569357282	herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.6286484540466549	0.5670022877068038	0.393805915609127	0.7401986598044807	herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.6553929121725732	0.6048056220095694	0.4626794258373206	0.7469318181818182	herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1782436572554322	1.1554109798672692	1.0912620291100492	1.219559930624489	herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.1142548982618378	0.0980571998514322	0.05254938050791175	0.14356501919495265	herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.655471708935367	0.6009954964947051	0.44794328058998795	0.7540477123994221	herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.6692604006163329	0.62125	0.48636363636363633	0.7561363636363636	herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.2476871300297847	1.254426679098915	1.2733616026740904	1.2354917555237395	herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.1535042063586561	0.15865190394221057	0.17311448286743508	0.1441893250169861	herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.6830108222784035	0.6277858170670805	0.47262985004479185	0.7829417840893691	herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.7128659476117103	0.6676016746411484	0.5404306220095694	0.7947727272727273	herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0510907549136719	1.0609215150926938	1.0885412698813741	1.0333017603040133	herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.03338061369197598	0.04165190645173286	0.0648903003958117	0.018413512507654016	herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.5496969551826959	0.4775310591171342	0.2747792558853182	0.6802828623489503	herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.5718798151001541	0.5073564593301435	0.32607655502392346	0.6886363636363636	herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.019253147494891	1.020256115127141	1.0232350786915851	1.0172771515626968	herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.01247093997661937	0.01317092627034348	0.01524999003827031	0.011091862502416651	herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.5390513974933246	0.47795945594201017	0.2965072713343749	0.6594116405496455	herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.577341251713111	0.5232357753888854	0.362534435261708	0.6839371155160628	herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.0172138529376697	1.018549770669145	1.0225176457223328	1.0145818956159571	herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.010381561692248822	0.011459173854414834	0.014659842813684038	0.008258504895145631	herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.5401434014831115	0.4768378179449435	0.2888107862420268	0.6648648496478602	herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.5730470534490635	0.5144721307400733	0.34049586776859503	0.6884483937115515	herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.0381492595215769	1.023190851969212	0.9787621489405461	1.0676195549978778	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.027784207191882643	0.014513517051834126	-0.024902413364130873	0.053929447467799124	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.5410975995387455	0.4673543026977233	0.24832570461767225	0.6863829007777744	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.5621745089081772	0.49898299467677454	0.31129476584022037	0.6866712235133288	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.0343158959233085	1.017924075913683	0.9692379239447945	1.0666102278825713	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.02620975694304499	0.01116000706964083	-0.033539996285693915	0.05586001042497558	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.5855733729252063	0.5247823015635673	0.34422374632526687	0.7053408568018679	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.5904065783462769	0.5330795998260113	0.3628099173553719	0.7033492822966507	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.013371150293785	1.0206296031864563	1.042188291628868	0.9990709147440444	herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.006921497911425684	0.013502726324682664	0.033049956984953395	-0.006044504335588067	herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.5276804648763783	0.4789087352935648	0.3340494190699845	0.6237680515171452	herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.5737779808131567	0.5194598065411462	0.3581267217630854	0.6807928913192071	herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.0158310792584102	1.0241029143704765	1.048671499255569	0.999534329485384	herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.008283179795718916	0.015730633996953396	0.037850684534948345	-0.006389416541041552	herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.538610115783752	0.48704924783945264	0.33390577439295166	0.6401927212859536	herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.5758793969849246	0.5216564137616769	0.3606060606060606	0.6827067669172933	herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.0367259916642688	1.0438269557162998	1.0649178787962126	1.022736032636387	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.02351335518734015	0.029958266958254466	0.049100616844999966	0.010815917071508965	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.5247305886769483	0.47671005371782194	0.33408189764519275	0.6193382097904511	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.5745089081772499	0.5243780939953189	0.37548209366391183	0.6732740943267259	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0363066353071235	1.0317865642578903	1.0183612786041976	1.045211849911583	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.026280465848563334	0.022232606340608745	0.010209859443848088	0.0342553532373694	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.5449092597848331	0.4866952282849275	0.31379086606879	0.659599590501065	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.5866605756052992	0.5336771681269289	0.37630853994490354	0.6910457963089542	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.0495437833242296	1.0540406047656017	1.0673004628619551	1.0407807466692482	herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.03337777658004432	0.036948884794675584	0.047479075683972895	0.026418693905378272	herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.5627497651916826	0.5037586348971526	0.3298104301825123	0.6777068396117927	herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.5795256916996048	0.5276999316473001	0.3748803827751196	0.6805194805194805	herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.0314948931012264	1.0377808729150004	1.0563164544171542	1.0192452914128465	herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.02035083847299765	0.025829140415522416	0.04198310768194159	0.009675173149103237	herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.5515879386158411	0.504684426929674	0.3663792001627708	0.6429896536965771	herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.5843478260869565	0.5369958988380041	0.3973684210526316	0.6766233766233766	herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.013291784176907	1.021404192249043	1.045325395538675	0.9974829889594111	herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.007543640757232079	0.015151361365691701	0.03758438367268802	-0.00728166094130462	herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.5658960868832316	0.5174522026566716	0.3746048517321999	0.6602995535811433	herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.5838735177865613	0.5363993661840551	0.3964114832535885	0.6763872491145219	herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0110658973287023	1.0220921449700457	1.0546054392970843	0.9895788506430072	herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.005137788539204215	0.014961713804127055	0.043929698559668766	-0.014006270951414655	herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.5166973775491807	0.4592694851037768	0.2899308278929704	0.6286081423145832	herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.5828458498023715	0.5325420990492761	0.38421052631578945	0.6808736717827627	herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.5464163551610592	1.5973078978752984	1.7402888988343512	1.4543268969162457	herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.29511700932861323	0.30730948565633587	0.3415645381961281	0.27305443311654365	herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8650451786089194	0.845832940841308	0.7918557013989713	0.8998101802836447	herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.861633281972265	0.8442613636363636	0.7954545454545454	0.8930681818181818	herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.3761169263006658	1.377223996025058	1.3803343347745411	1.374113657275575	herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.23273171690606853	0.2227573339100222	0.19473406739732063	0.25078060042272377	herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.8767980943192066	0.8505462440778381	0.7767910457806597	0.9243014423750164	herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.8786594761171033	0.8620933014354066	0.8155502392344498	0.9086363636363636	herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	2.294697155723146	3.338875928936248	6.272521053677821	0.40523080419467594	herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.13944610664675672	0.11217981104613572	0.8191288178975955	-0.5947691958053241	herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.9376915289090044	0.9243378204273032	0.8868202585025233	0.9618553823520829	herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.9249614791987674	0.9109988038277512	0.8717703349282296	0.9502272727272727	herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.5306783000949318	1.675432019771926	2.082121041721576	1.268742997822276	herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.26743742345579613	0.314624301520923	0.44719695894199385	0.18205164409985222	herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.9067957613420475	0.9013521940026659	0.8860583619539267	0.9166460260514049	herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.900924499229584	0.8938995215311005	0.8741626794258374	0.9136363636363636	herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.1598479645646842	1.2531528993746606	1.5152953352693557	0.9910104634799654	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.07878477687708924	0.13385155790549544	0.28856299031863664	-0.020859874507645784	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.7221280666554443	0.6790016310908884	0.5578368835523742	0.8001663786294027	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.7366718027734976	0.7015490430622009	0.6028708133971292	0.8002272727272727	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2246618864057393	1.2370908589648755	1.2720103532976865	1.2021713646320644	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.14518762053196638	0.14733691596192128	0.1533754126460802	0.14129841927776232	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.7617308604186844	0.7319189674946495	0.6481617445175989	0.8156761904717	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.7507704160246533	0.7173474880382775	0.623444976076555	0.81125	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	4.537765356392747	6.9598644038766375	13.76480934680757	0.15491946094570483	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.27700749667863916	0.036927605693182264	0.9189357504521091	-0.8450805390657445	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.9248197155884127	0.9205307795046151	0.9084809114596599	0.9325806475495704	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.9067026194144838	0.8960257177033493	0.8660287081339713	0.9260227272727273	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.2987554358948508	1.419578709724359	1.7590345742929774	1.0801228451557408	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.15177218521350247	0.2104577699256145	0.37533631745011975	0.045579222401109246	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.8036886709390705	0.7909912410919833	0.7553175096168333	0.8266649725671331	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.8131741140215716	0.7923833732057417	0.7339712918660287	0.8507954545454546	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.1680072729189104	1.1886344800314894	1.2465871095382592	1.1306818505247196	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.09998573614929973	0.1135115882453846	0.1515127917534326	0.07551038473733661	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.6124752747556765	0.5581993543274218	0.40570986360042066	0.7106888450544231	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.6473035439137134	0.5996561004784688	0.46578947368421053	0.7335227272727273	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.158443952927648	1.1595200043807328	1.1625431965584465	1.1564968122030188	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.10026584959802888	0.101616401693601	0.10541080996211313	0.09782199342508886	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.620334771035163	0.5718549903679144	0.4356498923027873	0.7080600884330415	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.6540061633281972	0.6091836124401914	0.4832535885167464	0.7351136363636364	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.4276914249766197	1.528631369634007	1.812224547480952	1.245038191787062	herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.23018360062431	0.27678932885533386	0.40772923198059136	0.1458494257300764	herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.8080009986799679	0.7957641497453778	0.7613844313101011	0.8301438681806546	herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.8234976887519261	0.8022577751196172	0.7425837320574162	0.8619318181818182	herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.108406280069312	1.1437514079187499	1.2430543861624088	1.0444484296750909	herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.06583329441399517	0.09081660415307746	0.16100780770573728	0.02062540060041766	herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.628995678384771	0.5775061396685963	0.43284505470410584	0.7221672246330869	herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.6607087827426811	0.6061513157894737	0.4528708133971292	0.7594318181818182	herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.0483472556123519	1.0430411798570756	1.0276814868812756	1.0584008728328755	herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.033077219090327216	0.0282750021839205	0.01437384798116423	0.04217615638667677	herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.542999814305188	0.47959102705943724	0.2960392745059483	0.6631427796129261	herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.5781818181818181	0.5221448721448722	0.35993265993265994	0.6843570843570843	herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.0388912660129777	1.0380505867145096	1.0356170413768384	1.0404841320521805	herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.025464451452668506	0.024789884969895794	0.022837192519764255	0.02674257742002733	herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.5210792624437984	0.4566547683326524	0.2701628116951244	0.6431467249701803	herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.5604407713498623	0.5008326508326508	0.3282828282828283	0.6733824733824734	herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.0522439240827899	1.0448130341750608	1.0233025633895287	1.0663235049605928	herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.03593945025830426	0.030183746419038825	0.013522498463270465	0.046844994374807186	herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.5260518993304634	0.4650934004595627	0.2886345879385345	0.641552212980591	herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.5749862258953168	0.5135453635453635	0.3356902356902357	0.6914004914004914	herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.0451270171255327	1.0382051470569578	1.0181681547531878	1.0582421393607278	herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.031360595304430645	0.025666265610898874	0.009182679655938473	0.04214985156585927	herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.5439206934458375	0.4838741595028617	0.3100552454574053	0.6576930735483181	herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.5804958677685951	0.5218764218764218	0.35218855218855216	0.6915642915642916	herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.0373749332265503	1.0379550596609057	1.0396343730235138	1.0362757462982979	herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.0249101759338595	0.025176051190361082	0.0259456900907604	0.024406412289961765	herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.5766117885157345	0.5150110898636917	0.33669327797619975	0.6933289017511838	herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.5944903581267218	0.5389343889343889	0.3781144781144781	0.6997542997542997	herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.0330986434984801	1.0381039829012964	1.0525931232778698	1.023614842524723	herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.021166193727909812	0.0255534089797975	0.03825324260368291	0.012853575355912092	herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.5155958900756403	0.46161454160843546	0.30535274341389507	0.6178763398029758	herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.5580165289256198	0.4985121485121485	0.32626262626262625	0.6707616707616707	herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.0426244124942772	1.0458425730619285	1.0551583010209193	1.0365268451029377	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.027669878299283548	0.030866103867422764	0.040118335775194185	0.021613871959651344	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.5733669075355631	0.5131367863305588	0.3387864354739674	0.6874871371871502	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.5963636363636363	0.5431795431795432	0.3892255892255892	0.6971334971334971	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0520656749185422	1.0524877378207362	1.053709498853403	1.0512659767880694	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.03560020675048856	0.03590888124606449	0.03680241268062639	0.035015349811502595	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.5736717731817298	0.514002919083873	0.341277288800603	0.6867285493671429	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.5947107438016529	0.5374556374556374	0.3717171717171717	0.7031941031941031	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.0419229321491987	1.0423939174912635	1.043834578537579	1.0409532564449477	herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.028848332247262402	0.029067767812570137	0.029738982482923216	0.028396553142217063	herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.5550172061298901	0.504884977406135	0.3515393366040604	0.6582306182082096	herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.5776223776223776	0.5274609448522491	0.37402597402597404	0.6808959156785244	herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.026863550772405	1.0282333794704013	1.0324234437230955	1.024043315217707	herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.018325230910769603	0.01916630229589966	0.021738991238650415	0.016593613353148903	herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.5491056907504456	0.49530107605456886	0.33072225463188715	0.6598798974772506	herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.5827797202797202	0.529811782420478	0.3677922077922078	0.6918313570487483	herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.024796419626665	1.023267766861503	1.0185918878151246	1.0279436459078815	herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.018015692506933467	0.016427313738599313	0.011568743388400719	0.021285884088797905	herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.5467589739940208	0.4893629801613869	0.3137987637321534	0.6649271965906204	herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.5882867132867132	0.5335780161867119	0.36623376623376624	0.7009222661396575	herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.003654329234664	1.0096003878594764	1.0277883318883143	0.9914124438306386	herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	5.536868611303946e-4	0.0060957011574242536	0.023047744887264292	-0.010856342572415785	herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.507018229479353	0.45813674056240483	0.30861689211056337	0.6076565890142464	herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.5559440559440559	0.5062601166948992	0.35428571428571426	0.6582345191040843	herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.4641766136650918	1.5021026298288604	1.6069569098110443	1.3972483498466766	herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.2610786460707158	0.274877950086664	0.31302896707193256	0.23672693310139545	herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8420385123792905	0.8254196030471045	0.7794732066581195	0.8713659994360895	herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.8405415860735009	0.8216590909090908	0.7694545454545454	0.8738636363636364	herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.29466610434195	1.3158822541102722	1.374538668175634	1.2572258400449106	herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.1867803660933603	0.1898287900354642	0.19825678564010435	0.18140079443082405	herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.8280984606783365	0.7898236484662671	0.6840050499976046	0.8956422469349297	herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.8208123791102514	0.8006666666666666	0.744969696969697	0.8563636363636363	herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.8671737753901638	2.044156768853623	2.5334626919584817	1.5548508457487646	herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.37185443277799096	0.41477339456819456	0.5334317006940515	0.2961150884423376	herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.9128201783126925	0.9016495186104567	0.8707659300219228	0.9325331071989907	herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.9085493230174081	0.894655303030303	0.8562424242424242	0.9330681818181819	herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.4704089974399654	1.5317239463185601	1.7012417461593807	1.3622061464777395	herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.2585899535934898	0.2774089981182287	0.32943812121603644	0.22537987502042103	herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.8524066301556646	0.8347826185645257	0.7860574100478479	0.8835078270812037	herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.8562475822050291	0.8397613636363637	0.7941818181818182	0.8853409090909091	herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
